 	Area	Mean	IntDen	RawIntDen
1	7.442	547.369	4073.744	243032.000
2	8.264	553.858	4576.944	273052.000
3	212.226	669.019	141983.205	8470455.000
4	26.819	593.769	15924.564	950030.000
5	8.348	555.857	4640.054	276817.000
6	19.243	614.274	11820.447	705186.000
7	22.629	617.898	13982.365	834162.000
8	23.216	682.303	15840.066	944989.000
9	10.694	632.439	6763.468	403496.000
10	10.644	644.581	6860.907	409309.000
11	10.124	671.575	6799.256	405631.000
12	7.090	562.468	3988.122	237924.000
13	9.504	608.497	5783.250	345018.000
14	9.655	641.083	6189.666	369264.000
15	238.777	636.307	151935.442	9064187.000
16	8.213	604.339	4963.714	296126.000
17	9.102	609.037	5543.367	330707.000
18	11.683	603.864	7055.080	420893.000
19	9.353	573.134	5360.693	319809.000
20	7.526	592.800	4461.536	266167.000
21	13.292	601.284	7992.504	476818.000
22	6.286	567.731	3568.649	212899.000
23	10.057	594.485	5978.915	356691.000
24	11.382	589.714	6711.841	400416.000
25	9.269	576.506	5343.914	318808.000
26	8.532	519.839	4435.237	264598.000
27	7.627	598.701	4566.166	272409.000
28	31.815	588.022	18707.688	1116066.000
29	26.115	578.961	15119.846	902022.000
30	13.175	549.170	7235.357	431648.000
31	10.309	627.876	6472.611	386144.000
32	5.146	554.375	2852.804	170193.000
33	8.281	536.190	4439.930	264878.000
34	12.572	686.096	8625.343	514572.000
35	101.495	582.663	59137.354	3528025.000
36	8.180	600.941	4915.657	293259.000
37	8.398	585.754	4919.077	293463.000
38	5.163	511.692	2641.735	157601.000
39	5.498	521.555	2867.504	171070.000
