 	Area	Mean	IntDen	RawIntDen
1	20.014	103.924	2079.934	124085
2	24.188	109.131	2639.639	157476
3	71.859	121.433	8726.101	520583
4	11.935	118.261	1411.408	84202
5	21.774	117.532	2559.148	152674
6	7.577	106.029	803.327	47925
7	15.924	139.931	2228.262	132934
8	9.638	119.896	1155.584	68940
9	21.321	115.042	2452.859	146333
10	10.124	113.967	1153.841	68836
11	11.834	120.936	1431.171	85381
12	14.801	112.087	1659.002	98973
13	118.274	118.305	13992.372	834759
14	18.137	118.409	2147.536	128118
15	73.100	107.030	7823.877	466758
16	63.529	111.222	7065.757	421530
17	12.337	123.049	1518.049	90564
18	10.543	116.633	1229.706	73362
19	14.332	119.049	1706.171	101787
20	9.320	111.291	1037.210	61878
21	101.964	115.317	11758.260	701476
22	12.002	107.317	1287.988	76839
23	40.196	111.585	4485.238	267581
24	7.778	103.401	804.215	47978
25	8.247	100.890	832.041	49638
26	35.687	111.066	3963.566	236459
27	29.166	127.396	3715.653	221669
28	7.526	109.045	820.693	48961
29	11.566	119.651	1383.868	82559
30	11.516	104.253	1200.540	71622
31	8.012	101.172	810.619	48360
