 	Area	Mean	IntDen	RawIntDen
1	9.202	120.189	1106.035	65984.000
2	6.487	102.041	661.938	39490.000
3	6.269	98.944	620.284	37005.000
4	11.063	116.459	1288.391	76863.000
5	29.099	117.105	3407.665	203295.000
6	10.795	110.488	1192.695	71154.000
7	36.257	115.670	4193.811	250195.000
8	18.841	97.093	1829.306	109133.000
9	108.116	108.219	11700.246	698015.000
10	114.988	106.656	12264.259	731663.000
11	16.310	114.545	1868.177	111452.000
12	50.840	108.254	5503.574	328333.000
13	5.800	115.191	668.073	39856.000
14	10.208	102.846	1049.865	62633.000
15	13.695	97.951	1341.409	80026.000
16	7.912	98.691	780.815	46582.000
17	62.573	103.216	6458.548	385305.000
18	8.750	96.697	846.087	50476.000
19	13.326	120.679	1608.163	95940.000
20	11.046	93.314	1030.773	61494.000
21	6.805	109.330	744.039	44388.000
22	25.931	92.048	2386.899	142398.000
23	7.778	106.371	827.314	49356.000
24	12.337	89.914	1109.270	66177.000
25	7.174	79.965	573.685	34225.000
26	16.477	94.060	1549.847	92461.000
27	5.364	89.009	477.437	28483.000
28	15.673	101.450	1589.992	94856.000
29	13.594	104.575	1421.600	84810.000
30	9.756	111.832	1090.983	65086.000
31	6.403	93.406	598.091	35681.000
32	9.940	93.017	924.585	55159.000
33	7.040	89.424	629.554	37558.000
34	5.615	94.606	531.243	31693.000
35	8.331	93.080	775.435	46261.000
36	8.783	98.273	863.168	51495.000
