 	Area	Mean	IntDen	RawIntDen
1	17.801	649.517	11562.327	689787
2	5.213	648.206	3379.119	201592
3	5.180	641.540	3322.865	198236
4	7.526	679.532	5114.306	305110
5	15.103	677.277	10228.729	610227
6	15.823	785.442	12428.428	741457
7	148.312	1037.636	153893.515	9181002
8	10.946	698.920	7650.170	456395
9	15.203	689.773	10486.816	625624
10	383.317	791.192	303277.737	18092988
11	15.287	632.479	9668.772	576821
12	22.998	712.526	16386.463	977586
13	19.494	641.199	12499.785	745714
14	7.074	649.218	4592.332	273970
15	30.842	667.499	20587.263	1228198
16	14.952	761.096	11379.804	678898
17	14.868	794.932	11819.090	705105
18	26.266	726.908	19093.201	1139065
19	10.694	738.525	7897.982	471179
20	63.160	719.853	45465.810	2712406
21	5.699	631.771	3600.548	214802
22	14.164	655.477	9284.197	553878
23	6.872	640.241	4400.053	262499
24	9.605	677.105	6503.403	387981
25	7.476	639.224	4778.794	285094
26	6.403	607.801	3891.841	232180
27	9.286	671.809	6238.578	372182
