 	Area	Mean
1	17.74	19098.62
2	13.38	18595.51
3	249.60	18745.59
4	17.97	18743.86
5	23.44	19345.64
6	7.54	16833.93
7	10.76	19149.41
8	5.19	17828.81
9	7.72	17591.36
10	23.03	18018.63
11	18.52	18574.46
12	7.68	18121.43
13	7.12	17650.49
14	12.04	18690.55
15	7.35	17308.71
16	18.02	17277.20
17	348.43	18625.17
18	494.52	18410.48
19	8.69	16505.56
20	20.32	16134.00
21	26.71	19473.67
22	8.60	17484.28
23	30.20	18466.87
24	15.63	17003.58
25	8.78	16926.22
26	5.24	17078.42
27	11.86	17769.38
28	27.99	18776.14
29	95.43	18937.64
30	7.77	18129.67
31	393.20	17863.64
32	26.29	16316.25
33	17.28	18136.22
34	26.11	18103.00
35	5.65	16591.89
36	7.45	16574.57
37	67.66	17366.38
38	24.64	17464.20
39	20.41	18287.56
40	16.78	15136.11
41	21.05	16681.06
42	17.24	17590.40
43	109.26	17581.72
44	23.81	17967.97
45	14.43	16058.19
46	7.49	16729.00
47	22.02	16363.92
48	39.67	18076.23
49	20.82	17653.88
50	13.24	17317.87
51	43.12	17235.05
52	2679.02	16584.63
53	26.11	17424.05
54	100.21	17170.30
55	12.46	13214.69
56	17.38	16318.62
57	15.86	16240.75
58	55.57	16900.38
59	45.23	17669.16
60	21.70	17084.63
61	29.92	17344.82
62	9.75	15227.22
63	55.39	17103.60
64	22.62	15547.22
65	35.72	15772.15
66	66.10	16872.08
67	17.10	15526.88
68	25.70	17290.72
69	44.91	16744.67
70	20.23	17181.93
71	15.67	15305.37
72	34.34	15746.11
73	31.35	12957.16
74	40.91	15549.03
75	11.31	14874.96
76	17.51	13594.61
77	67.48	16474.45
78	18.30	15229.07
79	16.87	13986.00
80	17.33	14282.80
81	7.81	13361.64
