 	Area	Mean
1	13.19	207.70
2	82.51	234.40
3	13.10	245.19
4	37.46	244.49
5	23.49	212.62
6	104.94	236.45
7	5.47	207.93
8	30.57	193.87
9	10.80	209.61
10	16.09	187.14
11	16.69	230.66
12	13.47	161.17
13	13.42	254.25
14	146.96	220.84
15	42.43	229.67
16	23.40	211.93
17	9.70	201.55
18	28.32	276.84
19	34.25	174.55
20	23.86	198.03
21	15.63	214.37
22	14.89	219.57
23	43.07	193.89
24	29.37	216.91
25	16.36	205.67
26	9.19	243.46
27	23.67	208.73
28	18.52	218.21
29	33.56	269.90
30	28.82	217.49
31	11.03	170.75
32	8.09	179.15
33	9.29	196.29
34	27.17	209.54
35	8.37	202.35
36	6.02	187.55
37	22.94	203.07
38	16.41	222.07
39	21.60	226.88
40	22.98	171.36
41	43.94	221.32
42	14.20	190.70
43	31.63	207.44
44	61.23	202.05
45	10.66	188.40
46	23.95	209.29
47	31.90	213.06
48	20.32	201.17
49	38.66	190.12
50	14.25	220.22
51	27.26	217.09
52	13.51	189.97
53	26.16	196.59
54	30.43	197.44
55	18.89	221.53
56	5.19	188.21
57	21.19	213.60
58	18.07	219.06
59	11.54	209.50
60	25.79	226.94
61	34.71	238.45
62	45.60	206.15
63	31.30	198.59
64	11.12	173.88
65	153.16	208.06
66	146.45	226.84
67	29.05	174.70
68	7.68	165.30
69	15.90	249.05
70	160.79	216.04
71	26.98	205.53
72	27.86	227.47
73	6.02	191.82
74	58.98	223.82
75	13.10	165.38
76	9.79	170.09
77	19.81	170.12
78	24.64	212.83
79	70.38	214.27
80	14.34	217.12
81	12.46	144.84
82	16.18	185.39
83	31.76	217.79
84	6.99	202.61
85	55.53	188.27
86	20.46	221.98
87	26.34	222.86
88	29.74	217.54
89	38.75	194.16
90	27.12	193.96
91	25.70	189.33
92	28.50	221.67
93	71.80	192.24
94	16.46	187.83
95	28.78	207.43
96	25.05	210.07
97	19.77	184.40
98	30.71	180.59
99	72.31	215.28
100	63.16	197.59
101	1423.88	207.26
102	26.06	236.96
103	30.15	208.29
104	115.01	195.85
105	129.67	180.64
106	40.77	204.11
107	34.34	222.53
108	68.45	206.75
109	39.76	141.01
110	6.21	162.97
111	30.06	185.01
112	26.06	170.47
113	44.68	174.48
114	27.86	152.89
115	31.40	163.22
116	15.81	173.62
117	11.72	168.23
118	16.32	215.62
