 	Area	Mean
1	12.64	1338.41
2	40.31	1508.97
3	39.53	1396.27
4	11.49	1420.79
5	8.23	1383.53
6	8.41	1186.74
7	7.54	1236.19
8	7.12	1272.57
9	18.89	1287.64
10	7.63	1189.37
11	24.22	1240.74
12	27.40	1346.77
13	8.87	1277.92
14	9.24	1218.32
15	21.42	1403.10
16	26.25	1384.32
17	29.60	1356.25
18	9.79	1174.77
19	9.15	1156.81
20	22.20	1387.24
21	8.18	1306.70
22	9.29	1205.26
23	12.18	1342.67
24	17.28	1371.43
25	16.73	1275.37
26	58.88	1354.50
27	508.03	1456.50
28	22.16	1387.05
29	66.38	1348.55
30	19.40	1357.51
31	39.16	1320.62
32	18.62	1226.91
33	8.14	1248.24
34	110.74	1370.62
35	18.25	1242.54
36	10.62	1265.94
37	38.11	1327.40
38	34.15	1563.58
39	41.46	1265.32
40	6.57	1260.83
41	177.16	1455.54
42	205.80	1447.09
43	7.40	1296.35
44	5.33	1183.38
45	34.61	1433.32
46	23.12	1448.87
47	7.03	1131.35
48	8.50	1303.98
49	30.11	1341.79
50	38.06	1364.88
51	27.30	1367.29
52	32.45	1358.95
53	25.33	1440.38
54	116.76	1460.43
55	14.11	1204.34
56	21.56	1406.90
57	27.58	1304.94
58	2217.28	1476.99
59	101.68	1397.24
60	11.08	1241.30
61	45.83	1364.58
62	19.49	1259.84
63	11.35	1259.76
64	21.05	1385.75
65	6.80	1181.76
66	10.34	1244.45
67	25.74	1235.21
68	54.79	1381.23
69	22.25	1433.06
70	12.73	1229.73
71	27.03	1443.91
72	43.35	1447.69
73	38.34	1555.33
74	41.83	1437.82
75	94.10	1394.38
76	47.71	1448.81
77	12.09	1282.21
78	22.39	1456.82
79	23.26	1381.98
80	8.32	1199.13
81	14.30	1359.93
82	12.87	1356.87
83	14.57	1358.43
84	12.46	1230.70
85	17.51	1412.95
86	15.45	1250.02
87	12.69	1300.92
