 	Area	Mean
1	216.23	417.22
2	24.87	405.12
3	18.43	400.28
4	21.70	387.00
5	19.54	398.24
6	28.68	423.44
7	149.95	390.11
8	31.26	419.13
9	7.03	365.76
10	14.02	360.45
11	80.86	431.36
12	22.75	374.87
13	35.90	415.80
14	48.63	396.29
15	36.04	404.02
16	631.41	386.46
17	68.81	360.63
18	26.43	396.36
19	43.81	411.75
20	202.44	386.68
21	10.66	375.34
22	6.90	325.11
23	28.55	384.04
24	136.66	391.63
25	78.74	403.42
26	35.12	404.72
27	20.87	388.15
28	668.32	397.61
29	23.03	356.77
30	21.33	387.35
31	35.30	392.13
32	671.22	373.79
33	29.65	403.47
34	59.90	339.88
35	28.87	357.74
36	50.01	471.84
37	746.19	364.84
38	5.33	344.23
39	98.51	373.13
40	6.57	265.92
41	5.24	258.17
42	23.77	367.88
43	21.42	302.28
44	26.75	356.54
45	9.01	272.98
46	31.81	384.79
47	16.41	290.26
48	10.53	345.73
49	128.39	314.43
50	25.51	338.68
51	43.44	328.63
52	26.20	325.51
53	32.59	338.67
54	22.34	327.60
55	28.55	345.42
56	72.67	315.63
57	15.49	293.91
58	25.93	324.38
59	25.51	286.96
60	73.64	350.80
61	26.89	324.93
62	25.60	333.05
63	22.85	328.68
64	20.82	351.21
65	28.32	393.73
66	15.49	334.50
67	26.89	346.67
68	9.84	258.84
69	14.07	296.06
