 	Area	Mean
1	20.04	165.53
2	17.61	162.13
3	82.42	166.42
4	33.37	193.65
5	11.31	161.72
6	430.67	169.88
7	21.56	162.13
8	19.12	140.67
9	7.35	146.00
10	53.74	173.09
11	22.20	166.99
12	12.09	157.73
13	12.27	147.75
14	28.87	158.32
15	41.46	174.24
16	5.61	150.30
17	17.15	159.73
18	23.63	165.04
19	29.56	193.55
20	18.75	165.42
21	17.74	158.48
22	15.40	189.19
23	51.58	185.86
24	7.91	142.14
25	118.55	159.47
26	27.86	173.68
27	20.23	158.88
28	46.75	180.47
29	5.70	126.86
30	14.48	139.30
31	18.11	165.82
32	14.34	157.91
33	27.44	159.20
34	23.90	158.81
35	16.41	192.17
36	139.19	162.49
37	6.39	135.63
38	53.55	173.64
39	570.59	177.30
40	14.99	146.85
41	34.94	171.21
42	32.45	170.70
43	139.69	172.14
44	26.02	175.19
45	275.34	155.41
46	64.22	158.37
47	27.26	155.65
48	18.94	146.11
49	28.45	138.54
50	21.24	153.06
51	216.92	155.79
52	38.70	148.43
53	1099.13	156.51
54	119.52	172.15
55	14.20	165.50
56	21.51	147.48
57	7.17	132.01
58	19.67	180.93
59	12.55	139.29
60	25.83	156.36
61	18.11	158.22
62	17.97	156.10
63	20.36	150.66
64	6.94	141.86
65	7.91	127.78
66	42.29	165.40
67	11.68	134.45
68	27.76	150.27
69	25.24	158.46
70	12.69	136.60
71	123.61	156.50
72	21.83	131.59
73	8.64	121.97
74	38.89	138.15
75	32.32	146.11
76	22.16	137.10
77	13.84	126.00
78	18.62	118.87
79	58.93	153.71
80	13.38	121.53
81	37.37	147.85
82	13.79	125.19
83	37.14	145.85
84	17.05	122.10
85	11.81	146.39
86	81.13	141.72
87	22.02	149.37
88	98.51	147.42
89	22.66	168.20
90	20.69	114.62
91	16.04	125.89
92	9.47	117.98
93	18.52	114.92
