 	Area	Mean
1	18.48	1680.38
2	42.15	1733.76
3	29.97	1612.69
4	65.23	1799.24
5	5.98	1481.91
6	186.81	1790.41
7	5.19	1485.78
8	22.34	1755.11
9	25.93	1863.86
10	9.24	1497.09
11	19.72	1716.49
12	6.94	1488.99
13	32.13	1623.37
14	14.66	1695.96
15	30.11	1597.51
16	51.07	1674.37
17	29.88	1649.43
18	71.80	1721.61
19	19.12	1602.66
20	15.22	1520.32
21	28.59	1620.62
22	5.56	1522.90
23	21.24	1650.72
24	25.70	1574.78
25	17.47	1669.66
26	45.51	1830.53
27	27.90	1611.14
28	65.78	1670.92
29	5.06	1431.45
30	10.62	1557.94
31	22.80	1726.19
32	53.83	1641.57
33	41.78	1627.22
34	8.92	1554.26
35	22.43	1588.25
36	39.81	1604.06
37	24.18	2150.11
38	42.57	1543.15
39	13.79	1644.03
40	21.33	1707.80
41	15.72	1661.40
42	6.62	1488.18
43	19.21	1834.32
44	16.87	1606.28
45	29.24	1661.44
46	19.95	1734.80
47	10.34	1710.08
48	47.71	1750.55
49	34.52	1773.32
50	149.12	1741.93
51	28.73	1702.64
52	6.85	1529.84
53	19.67	1599.92
54	14.57	1694.14
55	13.61	1674.46
56	92.81	1674.12
57	16.46	1687.97
58	68.03	1752.09
59	37.10	1726.19
60	10.76	1654.74
61	5.29	1462.90
62	17.19	1698.56
63	14.20	1460.57
64	10.20	1685.61
65	49.97	1899.04
66	30.48	1675.13
67	577.53	1805.47
68	21.70	1683.48
69	29.69	1669.90
70	20.55	1642.04
71	12.41	1558.36
72	61.83	1802.48
73	6.30	1497.95
74	37.05	1945.95
75	40.54	1610.03
76	32.22	1713.95
77	33.56	1927.09
78	56.31	1697.78
79	8.60	1475.49
80	27.95	1655.30
81	11.49	1569.15
82	26.62	1697.00
83	21.47	1804.14
84	25.24	1700.64
85	24.13	1549.30
86	12.27	1646.06
87	21.97	1677.42
88	13.24	1599.34
89	10.30	1476.72
90	252.31	1650.54
91	23.35	1598.35
92	54.52	1717.66
93	87.52	1687.96
94	34.02	1570.11
95	68.40	1804.61
96	33.05	1707.36
97	25.93	1603.63
98	27.30	1911.61
99	16.13	1538.65
100	33.69	1876.11
101	33.23	1604.18
102	128.98	1737.65
103	200.28	1792.05
104	91.48	1734.42
105	28.18	1825.96
106	22.34	1808.15
107	11.63	1618.81
108	8.73	1478.59
109	5.93	1558.33
110	99.61	1651.57
111	35.30	1838.55
112	22.71	1724.54
113	29.37	1805.74
114	38.47	1630.02
115	14.94	1632.82
116	5.33	1673.55
