 	Area	Mean
1	185.25	1311.68
2	261.37	1320.99
3	6.67	1225.38
4	5.47	1238.68
5	9.47	1112.78
6	6.34	1244.22
7	8.60	1343.40
8	21.97	1233.35
9	5.19	1330.49
10	9.42	1430.29
11	22.20	1213.77
12	29.83	1250.76
13	10.43	1423.11
14	479.35	1268.91
15	14.53	1215.17
16	18.20	1298.54
17	12.50	1515.81
18	52.36	1029.27
19	6.99	1553.13
20	221.29	1278.18
21	24.32	1267.53
22	10.85	1255.84
23	174.45	1314.33
24	6.67	983.92
25	11.54	1063.81
26	18.30	1453.06
27	11.95	1562.75
28	12.82	1282.32
29	7.86	1041.71
30	12.92	1397.30
31	10.66	1475.01
32	15.67	930.30
33	17.84	1145.55
34	92.99	1218.09
35	43.71	1368.26
36	82.97	1291.86
37	5.42	973.69
38	24.91	1138.25
39	713.74	1318.62
40	11.63	1133.60
41	109.91	1326.58
42	17.97	1312.37
43	22.39	1131.90
44	33.37	1238.63
45	9.24	1126.33
46	15.67	1075.62
47	23.17	1569.50
48	19.17	1473.68
49	20.36	1530.74
50	19.58	1070.45
51	19.67	1324.78
52	28.96	1062.13
53	31.99	1367.39
54	33.51	1388.81
55	26.29	990.19
56	9.42	899.63
57	81.55	1388.08
58	20.82	1185.06
59	6.21	1063.87
60	16.92	1132.57
61	5.10	1081.07
62	20.04	1532.38
63	25.19	1188.36
64	36.91	1206.19
65	156.11	1188.20
66	322.55	1127.16
67	16.73	1082.39
68	50.06	1159.92
69	5.01	1006.61
70	59.71	1123.55
71	10.25	1222.50
72	16.92	1148.69
73	19.31	1078.50
74	21.51	971.17
75	26.75	1007.21
76	26.34	1080.27
77	23.17	1245.82
78	25.70	1101.70
79	31.63	1197.30
80	14.30	1197.92
81	13.74	1009.30
82	14.39	1226.81
83	75.75	1149.34
84	141.21	1174.25
85	13.56	915.55
86	89.64	1034.31
87	21.01	1053.00
88	8.92	827.52
89	8.46	1066.53
90	76.72	1153.95
91	9.19	809.30
92	236.82	1186.04
93	7.35	768.34
94	16.23	882.77
95	22.94	1071.31
96	12.46	1211.92
97	22.62	1232.62
98	18.25	1079.50
99	6.07	1197.87
100	5.42	1020.97
101	29.19	1151.58
102	16.69	1163.72
103	23.77	1210.20
104	17.47	1131.52
105	6.34	1111.55
106	8.78	1170.52
107	12.60	1082.25
108	7.12	1193.19
