 	Area	Mean
1	8.23	545.04
2	100.12	590.08
3	5.29	516.96
4	35.35	590.93
5	30.80	595.74
6	13.51	600.51
7	7.68	555.90
8	5.52	544.52
9	15.35	562.29
10	21.19	512.93
11	17.84	604.32
12	13.79	535.31
13	32.13	564.82
14	16.92	546.27
15	16.41	566.87
16	16.09	552.14
17	15.03	534.09
18	28.18	593.37
19	19.40	602.02
20	34.34	519.00
21	1006.87	535.44
22	169.80	549.19
23	23.54	566.84
24	15.26	499.02
25	15.35	498.86
26	5.24	485.87
27	21.28	613.76
28	15.95	492.07
29	25.28	506.13
30	32.82	551.09
31	142.59	541.68
32	30.38	579.70
33	5.06	459.42
34	65.87	536.25
35	37.69	591.63
36	13.28	516.83
37	5.06	499.62
38	13.38	475.71
39	11.91	525.24
40	17.28	495.25
41	1344.78	497.73
42	28.04	573.30
43	11.54	551.61
44	52.77	452.23
45	25.74	546.10
46	16.04	496.32
47	7.91	442.15
48	39.62	496.36
49	8.23	440.40
50	7.63	483.97
51	80.81	569.41
52	7.31	495.13
53	36.41	526.31
54	37.97	548.19
55	15.35	545.52
56	30.15	594.62
57	26.39	493.16
58	5.10	492.16
59	21.19	473.80
60	45.51	456.93
61	73.36	469.98
62	27.12	507.87
63	20.64	540.42
64	9.29	403.84
65	9.15	549.02
66	28.59	508.65
67	18.85	488.18
68	23.40	504.69
69	47.48	478.37
70	18.34	506.11
71	16.59	531.70
72	8.04	487.10
73	37.56	437.30
74	113.49	470.30
75	13.84	483.00
76	9.06	411.03
77	16.59	504.25
78	235.90	484.67
79	11.81	452.44
80	16.50	502.97
81	18.02	433.69
82	18.98	501.41
83	6.62	436.01
84	19.90	494.64
85	12.92	472.34
86	21.88	452.55
87	11.26	459.76
88	18.52	441.47
89	84.58	460.15
90	71.16	469.38
91	22.43	507.34
92	22.71	490.66
93	13.19	494.73
