 	Area	Mean
1	8.69	528.94
2	6.57	530.78
3	15.77	584.94
4	11.63	520.06
5	20.09	584.99
6	52.91	607.83
7	89.96	557.42
8	18.11	468.11
9	25.19	456.22
10	25.37	464.58
11	7.72	538.89
12	40.04	553.94
13	17.97	534.97
14	23.26	493.90
15	21.97	512.88
16	17.19	488.89
17	15.17	557.02
18	21.56	614.82
19	16.00	530.80
20	123.93	522.69
21	21.51	562.14
22	57.05	513.72
23	26.39	554.61
24	32.91	496.18
25	9.79	488.61
26	27.99	517.60
27	16.87	533.22
28	26.29	568.69
29	22.02	529.14
30	26.29	486.23
31	23.90	553.47
32	17.19	504.71
33	11.63	450.06
34	8.87	481.10
35	22.57	529.07
36	20.50	553.74
37	45.88	508.76
38	28.27	491.63
39	87.94	561.76
40	15.86	499.01
41	89.77	546.30
42	33.88	543.87
43	23.21	506.02
44	24.50	455.62
45	15.31	532.53
46	138.82	522.23
47	48.68	519.01
48	5.29	493.34
49	27.53	508.55
50	5.15	485.46
51	27.03	503.33
52	23.81	551.45
53	11.54	507.88
54	26.39	516.67
55	17.24	450.15
56	167.00	542.81
57	13.19	505.97
58	94.05	532.80
59	10.94	433.57
60	7.77	462.90
61	36.13	514.73
62	20.41	488.68
63	31.67	522.69
64	35.17	507.19
65	42.43	487.18
66	55.99	524.08
67	25.19	530.88
68	19.31	439.03
69	27.72	492.44
70	212.23	529.75
71	49.87	593.62
72	35.81	498.39
73	39.62	527.61
74	96.49	510.55
75	46.56	473.40
76	19.21	511.10
77	97.54	493.37
78	28.13	558.88
79	35.99	493.78
80	20.50	463.11
81	33.46	484.58
82	24.73	486.81
83	166.95	466.24
84	21.56	475.49
85	26.34	487.75
86	812.66	513.71
87	95.29	471.92
88	29.37	508.85
89	42.20	514.35
90	56.77	511.11
91	66.19	483.46
92	26.02	512.37
93	352.98	500.81
94	54.52	483.38
95	22.34	491.06
96	8.14	427.47
97	20.18	464.71
98	9.29	394.61
99	15.17	425.65
100	34.98	388.22
101	25.42	449.05
102	26.71	566.76
103	21.74	485.85
104	5.84	415.20
105	62.93	439.97
106	13.28	452.41
107	62.61	458.37
108	21.56	430.06
109	15.54	406.18
110	26.52	460.74
111	7.35	364.74
112	11.45	474.62
