 	Area	Mean
1	8.23	2101.66
2	100.12	2332.42
3	5.29	1989.82
4	35.35	2342.62
5	30.80	2393.92
6	13.51	2236.60
7	7.68	2042.98
8	5.52	1997.62
9	15.35	2168.48
10	21.19	2039.16
11	17.84	2278.77
12	13.79	2095.06
13	32.13	2285.62
14	16.92	2219.88
15	16.41	2064.55
16	16.09	2290.96
17	15.03	2077.25
18	28.18	2350.82
19	19.40	2275.95
20	34.34	2144.07
21	1006.87	2345.56
22	169.80	2333.92
23	23.54	2264.41
24	15.26	2107.64
25	15.35	2055.77
26	5.24	1997.49
27	21.28	2473.02
28	15.95	2158.39
29	25.28	2108.34
30	32.82	2331.30
31	142.59	2264.10
32	30.38	2228.35
33	5.06	1987.69
34	65.87	2312.70
35	37.69	2385.70
36	13.28	2177.87
37	5.06	1990.35
38	13.38	2010.41
39	11.91	2090.76
40	17.28	2082.92
41	1344.78	2306.66
42	28.04	2368.85
43	11.54	2195.67
44	52.77	2092.35
45	25.74	2316.43
46	16.04	2093.19
47	7.91	2007.66
48	39.62	2228.60
49	8.23	1967.10
50	7.63	2021.62
51	80.81	2519.99
52	7.31	2065.87
53	36.41	2370.81
54	37.97	2469.76
55	15.35	2302.99
56	30.15	2478.35
57	26.39	2341.91
58	5.10	2119.81
59	21.19	2227.60
60	45.51	2182.44
61	73.36	2261.86
62	27.12	2385.76
63	20.64	2419.83
64	9.29	1935.59
65	9.15	2481.79
66	28.59	2432.14
67	18.85	2207.29
68	23.40	2355.10
69	47.48	2308.71
70	18.34	2297.79
71	16.59	2356.42
72	8.04	2148.46
73	37.56	2129.87
74	113.49	2283.74
75	13.84	2110.19
76	9.06	2014.48
77	16.59	2423.55
78	235.90	2426.57
79	11.81	2190.56
80	16.50	2287.21
81	18.02	2096.85
82	18.98	2223.97
83	6.62	1994.24
84	19.90	2355.09
85	12.92	2242.02
86	21.88	2279.68
87	11.26	2042.32
88	18.52	2019.85
89	84.58	2197.12
90	71.16	2266.01
91	22.43	2330.23
92	22.71	2255.74
93	13.19	2439.76
