 	Area	Mean
1	13.19	970.72
2	82.51	1030.82
3	13.10	1013.19
4	37.46	1066.67
5	23.49	1013.98
6	104.94	1105.75
7	5.47	919.96
8	30.57	1046.17
9	10.80	967.85
10	16.09	990.64
11	16.69	1020.61
12	13.47	900.50
13	13.42	1014.41
14	146.96	1060.68
15	42.43	1036.72
16	23.40	1044.31
17	9.70	880.23
18	28.32	1206.92
19	34.25	961.85
20	23.86	970.09
21	15.63	942.91
22	14.89	1033.13
23	43.07	920.36
24	29.37	1033.61
25	16.36	946.41
26	9.19	1025.70
27	23.67	1006.42
28	18.52	1061.93
29	33.56	1212.46
30	28.82	1036.22
31	11.03	923.35
32	8.09	900.81
33	9.29	922.16
34	27.17	998.91
35	8.37	882.38
36	6.02	896.91
37	22.94	1048.16
38	16.41	931.06
39	21.60	1054.93
40	22.98	912.55
41	43.94	1062.32
42	14.20	995.86
43	31.63	1021.96
44	61.23	969.53
45	10.66	871.56
46	23.95	1022.33
47	31.90	1143.98
48	20.32	966.64
49	38.66	961.88
50	14.25	1110.63
51	27.26	1059.89
52	13.51	915.36
53	26.16	1000.15
54	30.43	945.50
55	18.89	1038.59
56	5.19	870.55
57	21.19	1019.17
58	18.07	992.61
59	11.54	985.66
60	25.79	1159.04
61	34.71	1160.30
62	45.60	1034.39
63	31.30	1007.67
64	11.12	871.95
65	153.16	1055.16
66	146.45	1073.91
67	29.05	992.21
68	7.68	935.14
69	15.90	1073.79
70	160.79	1061.16
71	26.98	1028.93
72	27.86	1111.51
73	6.02	897.48
74	58.98	1082.15
75	13.10	868.82
76	9.79	973.31
77	19.81	978.02
78	24.64	1058.41
79	70.38	1070.25
80	14.34	1002.77
81	12.46	867.44
82	16.18	1003.33
83	31.76	1039.88
84	6.99	908.38
85	55.53	1037.50
86	20.46	1131.10
87	26.34	1229.40
88	29.74	1152.48
89	38.75	1019.27
90	27.12	1022.33
91	25.70	1089.03
92	28.50	1082.67
93	71.80	1041.97
94	16.46	1005.25
95	28.78	1254.04
96	25.05	1079.15
97	19.77	930.48
98	30.71	1007.68
99	72.31	1211.82
100	63.16	1103.45
101	1423.88	1109.72
102	26.06	1124.13
103	30.15	1105.96
104	115.01	1053.74
105	129.67	1045.11
106	40.77	1101.47
107	34.34	1159.32
108	68.45	1075.51
109	39.76	974.12
110	6.21	915.44
111	30.06	1064.38
112	26.06	1014.17
113	44.68	1009.35
114	27.86	1072.42
115	31.40	1016.39
116	15.81	1032.23
117	11.72	1109.87
118	16.32	1239.01
