 	Area	Mean
1	12.64	667.43
2	40.31	659.21
3	39.53	577.84
4	11.49	632.82
5	8.23	693.12
6	8.41	519.89
7	7.54	527.02
8	7.12	574.52
9	18.89	540.21
10	7.63	557.79
11	24.22	556.23
12	27.40	552.08
13	8.87	547.56
14	9.24	570.26
15	21.42	590.12
16	26.25	598.32
17	29.60	584.61
18	9.79	488.12
19	9.15	482.76
20	22.20	607.28
21	8.18	546.34
22	9.29	548.19
23	12.18	541.85
24	17.28	564.77
25	16.73	573.87
26	58.88	518.48
27	508.03	583.50
28	22.16	561.15
29	66.38	539.93
30	19.40	567.18
31	39.16	517.43
32	18.62	508.83
33	8.14	537.16
34	110.74	539.26
35	18.25	465.56
36	10.62	531.50
37	38.11	524.10
38	34.15	630.34
39	41.46	523.85
40	6.57	507.45
41	177.16	555.77
42	205.80	505.55
43	7.40	488.78
44	5.33	455.71
45	34.61	524.66
46	23.12	540.29
47	7.03	461.22
48	8.50	551.66
49	30.11	511.65
50	38.06	540.79
51	27.30	510.20
52	32.45	541.96
53	25.33	579.87
54	116.76	561.91
55	14.11	444.14
56	21.56	532.42
57	27.58	556.77
58	2217.28	518.35
59	101.68	524.09
60	11.08	454.68
61	45.83	506.71
62	19.49	514.67
63	11.35	480.99
64	21.05	488.38
65	6.80	443.85
66	10.34	490.10
67	25.74	466.96
68	54.79	515.61
69	22.25	510.56
70	12.73	467.07
71	27.03	515.54
72	43.35	511.10
73	38.34	578.40
74	41.83	510.71
75	94.10	499.65
76	47.71	523.54
77	12.09	487.08
78	22.39	498.18
79	23.26	519.29
80	8.32	438.81
81	14.30	504.02
82	12.87	492.48
83	14.57	516.81
84	12.46	444.30
85	17.51	495.82
86	15.45	434.88
87	12.69	447.14
