 	Area	Mean
1	9.97	1063.71
2	16.27	1128.78
3	43.26	1218.40
4	14.89	1074.55
5	87.80	1171.52
6	7.81	1128.76
7	9.88	1038.43
8	6.34	1065.49
9	55.48	1132.05
10	15.86	1172.70
11	10.66	989.30
12	13.84	1050.61
13	12.87	1056.71
14	150.68	1176.34
15	24.96	1048.04
16	21.83	1273.69
17	7.31	991.19
18	16.92	1081.36
19	24.36	1201.01
20	22.06	1165.69
21	7.26	1037.54
22	14.80	1095.00
23	17.10	1102.06
24	20.23	1172.37
25	19.26	1096.37
26	11.63	1051.44
27	16.59	1070.22
28	33.10	1238.77
29	15.12	1025.48
30	11.86	1133.44
31	39.39	1197.98
32	19.54	1185.38
33	16.69	1134.21
34	23.26	1133.71
35	15.86	1043.65
36	13.24	1052.83
37	25.33	1113.86
38	12.27	1075.16
39	5.88	1116.04
40	21.60	1134.58
41	15.08	1173.27
42	18.94	1117.22
43	9.84	998.67
44	23.40	1160.13
45	20.64	1124.98
46	21.47	1143.65
47	21.05	1094.21
48	12.37	1050.09
49	33.23	1186.24
50	26.39	1094.73
51	59.94	1128.65
52	16.41	1130.70
53	19.72	1105.61
54	22.57	1148.11
55	33.46	1144.77
56	12.69	1056.76
57	19.08	1104.92
58	15.63	1100.97
59	15.26	974.14
60	25.83	1148.15
61	18.16	1068.31
62	24.41	1184.16
63	14.66	1172.84
64	11.31	1113.54
65	16.87	1138.62
66	24.50	1110.70
67	6.02	1015.94
68	6.39	1015.58
69	22.94	1154.17
70	18.62	1188.87
71	21.47	1158.39
72	60.77	1123.23
73	22.57	1173.00
74	11.22	1050.91
75	22.02	1133.14
76	6.44	971.83
77	40.27	1193.88
78	15.81	1135.82
79	11.91	1033.42
80	5.84	1006.95
81	25.37	1048.62
82	333.17	1215.86
83	6.76	1046.53
84	13.33	1074.87
85	12.23	1061.15
86	28.22	1224.23
87	18.02	1109.13
88	306.65	1232.85
89	14.48	1022.54
90	28.45	1206.13
91	5.84	1031.11
92	8.32	1045.86
93	9.29	1019.46
94	322.00	1547.58
95	7.40	1214.50
96	24.22	1150.39
97	37.00	1139.45
98	23.17	1181.47
99	18.85	1132.86
100	80.35	1224.89
101	35.07	1059.08
102	775.15	1210.44
103	32.22	1024.97
104	40.18	1335.01
105	9.52	1068.83
106	186.86	1211.02
107	22.80	1271.39
108	15.17	1069.11
109	243.81	1221.07
110	20.36	1089.40
111	34.38	1119.08
112	33.97	1141.82
113	31.95	1141.89
114	8.00	1074.09
115	24.45	1129.38
116	22.71	1071.05
117	21.19	1186.15
118	16.82	1171.35
119	10.89	988.13
120	9.33	1095.94
121	17.10	1341.05
