 	Area	Mean
1	217.20	583.99
2	9.70	561.73
3	21.79	666.06
4	18.20	801.14
5	61.18	527.93
6	5.24	536.82
7	5.01	536.60
8	23.58	529.97
9	15.81	618.87
10	13.10	580.39
11	10.11	561.65
12	21.65	514.90
13	78.33	566.86
14	25.47	504.79
15	33.60	549.63
16	25.88	707.64
17	9.65	579.11
18	2437.60	541.74
19	114.37	602.41
20	8.09	502.52
21	31.40	564.43
22	31.35	538.96
23	27.07	547.24
24	8.27	522.42
25	23.72	544.69
26	6.80	526.01
27	11.40	547.89
28	88.30	583.10
29	16.59	566.08
30	47.58	529.92
31	13.33	536.77
32	26.62	568.98
33	9.65	535.42
34	11.45	515.24
35	18.57	569.33
36	31.03	557.81
37	6.57	493.94
38	35.49	530.88
39	41.00	507.94
40	11.68	487.86
41	10.57	453.82
42	24.32	492.08
43	22.16	637.88
44	12.92	461.00
45	29.01	546.33
46	19.35	542.20
47	38.34	534.04
48	14.30	509.81
49	19.54	536.45
50	18.52	577.72
51	26.98	534.66
52	34.38	498.00
53	80.53	539.67
54	25.01	484.82
55	42.43	567.19
56	108.76	497.57
57	10.11	459.09
58	23.26	517.94
59	11.31	529.47
60	15.72	482.22
61	9.84	449.00
62	29.05	506.79
63	14.99	515.25
64	18.11	529.85
65	20.73	506.29
66	21.79	493.87
67	29.88	479.35
68	19.17	503.30
69	36.87	523.02
70	20.00	483.39
71	6.34	487.91
72	5.01	501.99
73	39.49	474.43
74	17.56	521.62
75	10.89	472.05
76	22.20	476.38
77	18.62	470.67
78	19.90	498.55
79	25.83	533.01
80	5.98	443.96
81	74.74	555.12
82	17.24	422.03
83	32.59	559.30
84	20.69	485.70
85	14.02	473.70
86	5.15	418.18
87	11.72	414.60
88	11.91	438.27
89	8.60	505.20
