 	Area	Mean
1	9.10	666.40
2	12.78	689.17
3	10.11	699.37
4	16.00	690.37
5	5.61	597.39
6	14.20	651.68
7	12.27	608.54
8	18.48	690.11
9	39.85	698.28
10	12.73	613.45
11	13.28	662.75
12	1000.57	727.05
13	12.50	670.69
14	23.58	696.60
15	14.66	671.80
16	111.88	789.93
17	21.42	708.58
18	20.73	657.47
19	17.24	641.06
20	9.19	654.89
21	19.95	731.19
22	6.30	611.01
23	14.71	644.94
24	42.89	693.02
25	12.73	605.49
26	12.32	660.03
27	11.49	595.67
28	10.85	625.31
29	11.31	654.35
30	21.51	743.42
31	26.02	750.77
32	22.62	718.03
33	31.21	710.90
34	15.77	657.75
35	12.73	608.53
36	12.87	662.82
37	232.92	753.80
38	19.86	748.50
39	20.55	693.86
40	235.72	708.95
41	11.86	656.48
42	6.67	595.54
43	17.05	673.70
44	24.04	728.64
45	5.47	591.96
46	58.88	720.26
47	6.11	598.68
48	24.64	784.76
49	43.90	736.61
50	7.86	586.23
51	77.09	720.03
52	11.86	658.93
53	34.80	744.85
54	14.76	635.58
55	97.04	765.08
56	152.20	780.54
57	35.58	765.46
58	18.30	662.24
59	22.85	691.99
60	19.49	712.93
61	51.85	734.67
62	33.83	689.78
63	12.55	646.37
64	41.19	725.41
65	23.17	725.12
66	35.81	791.40
67	150.04	713.93
68	21.97	627.83
69	9.88	624.30
70	13.15	639.08
71	31.21	794.80
72	6.16	619.44
73	5.01	631.90
74	20.41	701.24
75	166.59	784.25
76	34.38	650.21
77	12.00	657.98
78	23.67	704.32
79	17.33	688.36
80	10.07	679.48
81	18.98	735.80
82	12.87	690.48
83	13.51	690.10
84	14.85	633.20
85	46.66	675.50
86	131.37	732.38
87	18.25	720.39
88	36.50	821.63
89	23.03	723.04
90	43.35	719.34
91	19.90	706.94
92	210.16	792.74
93	19.08	693.94
94	68.22	741.86
95	22.75	657.83
96	112.76	704.71
97	72.86	712.69
98	29.28	690.64
99	85.59	1148.95
100	19.72	680.17
101	25.42	664.00
102	42.66	774.95
103	42.20	728.16
104	16.27	701.42
105	18.71	730.28
106	25.19	704.99
107	25.37	733.43
108	22.34	760.69
109	12.73	852.99
