 	Area	Mean
1	12.78	418.19
2	7.81	416.12
3	20.41	356.03
4	6.07	353.43
5	6.67	441.03
6	11.08	456.35
7	18.85	504.53
8	11.63	350.92
9	50.10	378.98
10	22.25	546.35
11	14.76	441.08
12	11.86	418.07
13	14.16	319.09
14	20.32	441.48
15	6.02	275.46
16	39.76	470.10
17	18.16	420.94
18	25.24	461.08
19	14.07	398.88
20	16.55	400.52
21	8.04	450.99
22	14.99	430.25
23	11.35	377.76
24	12.18	360.80
25	28.09	440.14
26	7.31	316.30
27	62.19	358.86
28	20.04	422.64
29	26.71	424.55
30	25.37	411.59
31	10.48	380.89
32	15.35	432.42
33	68.91	456.55
34	22.39	417.51
35	10.25	482.54
36	112.80	398.67
37	132.25	387.42
38	15.12	357.12
39	302.47	431.01
40	16.41	370.03
41	24.96	387.46
42	21.56	382.31
43	24.59	391.30
44	24.87	409.34
45	12.32	388.51
46	14.76	398.56
47	102.28	391.06
48	32.68	397.06
49	18.39	429.72
50	21.19	470.95
51	12.87	337.36
52	33.60	421.77
53	35.99	435.77
54	33.92	349.51
55	30.66	363.03
56	12.14	429.93
57	15.63	291.80
58	88.35	415.78
59	22.80	396.04
60	37.56	362.27
61	26.34	486.49
62	10.53	326.74
63	42.70	360.00
64	48.45	436.12
65	6.07	354.34
66	12.04	473.18
67	16.13	541.64
68	17.47	425.17
69	61.04	354.78
70	5.47	350.97
71	7.86	428.43
72	22.25	492.72
73	17.15	324.57
74	26.94	373.24
75	26.29	380.15
76	20.96	351.63
77	55.90	479.03
78	19.49	382.04
79	12.78	297.21
80	14.89	457.33
81	80.90	405.35
82	551.38	347.50
83	34.43	419.41
84	17.93	372.73
85	273.46	377.49
86	23.58	325.63
87	17.01	309.91
88	21.24	318.05
89	33.14	565.76
90	9.38	400.54
91	27.26	312.19
92	109.31	391.54
93	127.01	357.67
94	14.53	369.65
95	21.56	323.14
96	26.84	384.52
97	22.20	471.63
98	11.68	334.00
99	15.67	329.41
100	50.33	371.31
101	15.03	312.33
102	34.29	364.68
103	13.51	384.54
104	22.34	453.01
105	34.06	442.58
106	15.12	332.49
107	17.24	346.47
108	6.99	372.35
109	164.52	388.44
110	32.50	304.63
111	10.39	400.84
112	90.10	355.75
113	25.79	325.72
114	20.32	400.62
115	8.60	361.74
116	126.13	352.45
117	44.40	312.66
118	32.18	271.75
119	72.95	356.60
120	10.76	326.53
121	40.96	325.91
122	13.10	285.63
123	15.63	361.49
124	10.89	335.96
125	27.53	339.29
126	14.48	416.38
127	5.52	290.41
128	5.38	362.09
