 	Area	Mean
1	32.96	449.60
2	7.81	531.54
3	23.08	449.55
4	9.97	418.35
5	7.91	376.69
6	9.56	427.64
7	31.72	487.16
8	18.52	426.74
9	6.25	399.95
10	7.81	435.07
11	11.54	460.76
12	11.58	446.96
13	8.32	312.23
14	18.30	478.11
15	27.07	461.92
16	32.27	473.79
17	8.69	346.52
18	14.57	426.65
19	9.56	373.47
20	24.45	440.27
21	18.62	465.74
22	22.02	430.87
23	19.17	484.55
24	17.15	468.92
25	13.56	474.01
26	18.20	454.12
27	5.52	386.62
28	19.26	426.91
29	17.74	465.65
30	22.57	439.36
31	79.48	521.86
32	17.19	448.64
33	12.60	451.92
34	153.44	468.10
35	21.60	408.32
36	8.00	400.15
37	21.51	449.74
38	22.98	462.95
39	156.29	438.11
40	1130.29	464.47
41	12.55	441.58
42	13.19	423.68
43	14.57	448.06
44	8.09	399.41
45	16.36	416.32
46	54.66	442.09
47	19.67	444.45
48	6.30	389.76
49	23.58	458.62
50	20.55	390.63
51	14.94	460.82
52	27.49	407.76
53	14.39	440.11
54	28.73	440.61
55	21.51	386.65
56	43.26	427.18
57	26.06	469.54
58	16.46	458.54
59	14.16	407.48
60	8.32	383.30
61	39.49	456.53
62	110.74	431.55
63	29.51	461.13
64	26.16	404.34
65	9.79	351.86
66	39.99	420.60
67	50.43	406.44
68	14.48	402.84
69	34.38	439.42
70	16.59	407.91
71	29.47	379.94
72	28.27	413.01
73	8.14	326.49
74	896.50	366.71
75	10.53	387.62
76	45.92	397.61
77	30.52	422.93
78	22.25	411.71
79	10.53	333.36
80	22.25	395.17
81	16.78	415.25
82	27.21	381.29
83	14.94	304.74
84	14.30	363.90
85	27.30	396.82
86	28.04	404.24
87	18.11	430.32
88	24.36	407.88
89	12.37	301.06
90	17.42	412.65
91	24.36	316.87
92	50.79	403.86
93	30.29	403.04
94	130.87	366.36
95	14.99	339.84
96	27.76	373.16
97	15.58	356.71
98	14.89	378.87
99	28.41	405.73
100	21.60	379.41
101	17.65	382.48
102	30.94	370.73
103	25.51	409.17
104	25.19	387.08
105	9.10	378.66
