 	Area	Mean
1	25.51	1555.21
2	1455.69	1664.27
3	20.04	1492.63
4	90.88	1673.40
5	49.28	1507.49
6	19.49	1449.79
7	5.19	1428.88
8	6.80	1465.40
9	17.56	1527.14
10	16.32	1431.35
11	15.03	1551.30
12	15.77	1493.55
13	8.92	1423.38
14	23.08	1575.73
15	11.08	1389.73
16	33.60	1620.92
17	25.97	1541.40
18	18.89	1619.81
19	23.54	1792.07
20	11.35	1410.55
21	6.62	1431.32
22	82.42	1661.47
23	22.57	1567.22
24	7.81	1397.92
25	40.54	1710.07
26	21.51	1452.72
27	13.93	1379.09
28	20.04	1640.56
29	32.87	1618.23
30	18.43	1625.59
31	22.52	1663.99
32	10.39	1553.54
33	39.85	1731.27
34	46.52	1665.56
35	7.40	1562.85
36	7.91	1368.03
37	79.89	1734.92
38	29.65	1450.15
39	16.64	1692.02
40	20.82	1674.55
41	27.58	1462.18
42	21.01	1521.09
43	11.40	1463.46
44	32.41	1670.91
45	27.72	1679.44
46	15.86	1496.53
47	5.84	1599.61
48	41.46	1665.99
49	136.29	1798.22
50	10.16	1459.21
51	7.17	1336.04
52	31.72	1875.40
53	20.27	1622.89
54	28.87	1668.61
55	29.74	1619.87
56	128.66	1592.51
57	96.76	1556.29
58	42.80	1620.14
59	14.80	1528.34
60	32.32	1575.45
61	45.09	1560.04
62	108.35	1717.31
63	13.42	1507.09
64	7.12	1386.06
65	11.17	1506.25
66	21.74	1536.63
67	29.83	1710.39
68	52.63	1580.19
69	8.60	1433.13
70	84.90	1642.69
71	48.77	1584.17
72	36.22	1476.34
73	28.68	1581.64
74	31.86	1519.23
75	44.59	1459.39
76	7.26	1336.70
77	28.41	1925.92
78	27.95	1661.89
79	39.58	1497.63
80	30.06	1565.45
81	277.55	1696.67
82	7.35	1450.29
83	94.14	1697.60
84	19.17	1530.89
85	16.46	1438.06
86	19.54	1496.87
87	28.22	1535.82
88	5.79	1410.90
89	109.08	1675.02
90	26.43	1596.00
91	8.64	1426.16
92	35.67	1607.59
93	10.11	1447.37
94	29.88	1605.94
95	32.96	1662.39
96	35.35	1789.96
97	107.01	1590.08
98	10.71	1465.91
99	24.50	1545.82
100	7.17	1404.96
101	41.60	1651.31
102	7.81	1518.93
103	29.79	1738.32
104	57.51	1677.13
105	24.78	1570.69
106	41.92	1617.61
107	7.08	1692.57
108	9.79	1505.86
109	7.72	1403.69
110	6.48	1527.64
