 	Area	Mean
1	114.27	587.18
2	24.32	544.16
3	5.70	541.77
4	182.35	484.76
5	22.80	542.01
6	88.40	520.42
7	10.71	468.41
8	20.00	520.40
9	8.83	510.34
10	13.05	459.60
11	16.78	481.24
12	27.63	499.90
13	10.62	549.50
14	21.79	527.49
15	2632.83	463.07
16	8.04	505.26
17	37.74	513.29
18	17.88	462.96
19	53.32	526.83
20	10.39	573.13
21	10.02	481.67
22	29.01	494.50
23	23.21	480.67
24	40.82	475.43
25	21.88	559.14
26	11.12	420.51
27	8.69	508.25
28	13.51	440.81
29	27.99	447.47
30	12.92	524.56
31	16.50	470.97
32	13.19	508.74
33	28.68	460.21
34	61.09	474.38
35	14.57	456.45
36	9.15	448.67
37	34.38	503.36
38	7.81	510.06
39	13.10	476.17
40	26.52	443.72
41	9.97	434.86
42	20.27	507.72
43	13.61	457.29
44	29.65	514.03
45	27.35	546.36
46	29.51	486.97
47	10.48	469.35
48	81.82	492.11
49	95.15	471.95
50	6.39	446.07
51	375.55	464.34
52	61.14	481.23
53	15.54	439.14
54	19.58	428.92
55	11.12	464.45
56	29.56	399.75
57	22.02	321.02
58	10.07	457.43
59	23.63	487.50
60	40.54	464.90
61	8.32	464.10
62	13.05	430.74
63	59.57	439.13
64	53.60	477.69
65	12.64	468.63
66	18.16	471.04
67	21.05	509.69
68	24.09	439.68
69	56.49	435.75
70	8.50	454.78
71	7.17	368.13
72	14.48	450.36
73	15.12	424.87
74	22.75	424.17
75	14.34	416.29
76	26.48	422.01
77	9.24	420.17
78	22.16	409.72
79	20.32	438.34
80	22.29	420.37
81	13.70	381.52
82	10.25	408.03
