 	Area	Mean
1	6.941	15911.331
2	6.987	14669.171
3	209.289	17256.786
4	5.516	15630.825
5	21.789	17273.262
6	91.475	17490.893
7	6.298	15210.504
8	151.554	17851.355
9	34.889	17927.211
10	27.534	16242.616
11	11.492	15996.648
12	15.031	16350.798
13	12.227	15364.184
14	30.201	15986.222
15	24.868	16589.396
16	15.813	16987.983
17	28.086	17984.049
18	21.053	18094.354
19	12.181	15665.325
20	21.375	16666.052
21	31.212	19044.602
22	6.619	15588.208
23	37.280	17525.753
24	43.163	17047.441
25	21.880	17742.418
26	12.319	15135.000
27	17.008	16562.327
28	15.813	16696.602
29	32.499	16350.266
30	34.567	16969.991
31	35.211	16717.325
32	79.570	17603.116
33	20.915	16608.884
34	65.090	16578.193
35	14.847	15405.294
36	21.513	16560.641
37	18.985	14567.438
38	13.101	16957.228
39	28.086	18381.736
40	8.596	14811.749
41	51.529	16930.805
42	18.019	16682.151
43	16.364	17447.365
44	8.136	15627.056
45	69.043	17280.907
46	87.338	18031.846
47	6.435	15770.086
48	30.614	15622.925
49	16.594	16772.911
50	43.301	16249.651
51	16.089	16260.274
52	13.331	17408.159
53	10.986	15674.389
54	14.112	15872.925
55	18.801	15575.968
56	54.793	16189.477
57	24.363	15679.283
58	1494.767	17665.250
59	19.536	16871.280
60	572.753	17775.500
61	15.675	17034.938
62	27.213	16411.608
63	13.928	15472.861
64	20.823	16704.695
65	36.682	18360.841
66	29.051	19338.266
67	12.595	16149.803
68	40.267	17504.344
69	14.572	17154.909
70	27.397	16659.891
71	25.374	16310.514
72	5.516	15095.758
73	338.044	17338.244
74	23.305	17171.870
75	26.155	17694.605
76	45.232	17076.601
77	37.785	16055.141
78	35.349	18264.073
79	96.348	17822.091
80	31.626	16366.682
81	21.467	18225.285
82	17.008	17455.884
83	9.148	15668.653
84	50.978	16657.730
85	10.848	15967.136
86	16.410	16051.731
87	15.583	15344.752
88	6.803	15074.716
89	25.604	17425.192
90	30.063	17198.827
91	16.364	15833.315
92	19.950	17187.230
93	25.328	16337.864
94	13.101	16269.204
95	83.109	16265.012
96	13.285	15945.450
97	19.490	16168.182
98	31.580	20676.466
99	18.663	17714.889
100	256.958	17556.212
101	46.565	17682.840
102	14.250	16698.235
103	41.325	16265.065
104	19.904	17411.767
105	19.122	16074.712
106	10.710	15808.987
107	6.252	15816.110
108	29.603	18199.613
109	9.975	15776.779
110	17.605	20199.624
111	9.193	17947.225
112	6.252	16838.588
113	7.860	16033.936
114	14.342	16947.045
