 	Area	Mean
1	1559.764	17811.380
2	10.527	16768.712
3	13.331	16832.572
4	6.895	15539.013
5	6.389	15644.525
6	21.007	17139.201
7	27.397	17119.055
8	17.468	16011.379
9	25.282	16449.164
10	10.067	15135.995
11	14.801	17438.863
12	33.005	16580.398
13	12.825	16053.283
14	20.731	16225.836
15	30.982	16648.858
16	25.006	16572.726
17	27.626	16876.060
18	21.421	14470.680
19	18.663	17756.012
20	30.522	17723.697
21	17.560	16432.775
22	22.064	15942.581
23	37.509	16830.561
24	28.086	16459.601
25	92.073	17075.634
26	24.363	17117.125
27	131.696	17376.685
28	11.768	17227.605
29	32.223	17932.598
30	8.550	16216.145
31	11.906	17202.162
32	53.322	16539.815
33	35.763	18548.938
34	13.974	15150.763
35	26.615	17231.732
36	18.801	17160.756
37	13.239	15986.285
38	8.090	15108.352
39	29.603	16711.005
40	9.837	14981.000
41	27.718	17520.808
42	12.687	15477.678
43	15.307	15325.679
44	57.413	17431.697
45	162.311	17755.718
46	32.315	17761.094
47	26.155	17834.599
48	25.604	16931.246
49	30.384	17286.579
50	35.671	17155.227
51	22.478	15663.043
52	19.030	15499.998
53	28.454	16710.074
54	42.658	16713.792
55	26.339	16861.934
56	12.135	15646.587
57	18.617	15227.963
58	74.605	17439.688
59	145.671	16976.922
60	45.829	16457.228
61	14.020	15827.911
62	16.318	16827.318
63	18.709	16561.125
64	14.158	16382.224
65	68.170	17411.016
66	28.086	13781.537
67	24.363	16515.353
68	24.133	16462.632
69	29.787	17782.731
70	196.924	16980.144
71	19.950	15103.509
72	9.653	15502.710
73	24.960	17310.810
74	7.217	15225.943
75	21.421	16636.884
76	44.404	16572.586
77	27.305	16676.187
78	19.536	17233.344
79	37.601	16785.208
80	24.868	14849.482
81	17.514	15486.021
82	25.926	18865.351
83	61.412	16130.382
84	13.101	16090.021
85	22.662	18120.645
86	32.453	17338.188
87	20.180	16821.754
88	10.940	14909.668
89	19.720	17392.357
90	25.742	16295.652
91	35.487	16460.224
92	6.665	14847.021
93	15.399	16504.310
94	11.308	15438.825
95	68.675	16871.221
96	21.145	16085.300
97	10.940	14826.218
98	25.834	17645.094
99	16.686	17158.364
100	14.066	16054.549
101	29.879	18185.354
102	9.561	15321.380
103	17.054	15812.199
104	38.199	16382.253
105	6.022	16211.450
106	33.694	18475.239
107	13.331	16781.772
108	24.868	17183.784
109	29.833	17575.319
110	21.375	16617.374
111	11.952	14344.208
112	16.732	15985.530
113	21.559	17411.454
114	13.974	16032.217
115	5.010	14900.202
116	31.442	18007.192
117	18.801	16261.853
118	17.284	17648.263
119	10.205	15780.707
120	13.009	14271.898
121	10.159	16809.321
122	10.664	16157.371
