 	Area	Mean
1	92.211	8239.388
2	76.536	8341.856
3	17.100	12985.446
4	42.290	8385.860
5	15.767	9209.531
6	6.987	8721.118
7	901.834	8552.399
8	6.022	7228.580
9	27.902	8226.924
10	1336.133	8661.941
11	138.316	8248.299
12	14.434	7300.213
13	64.860	8760.940
14	32.545	8542.256
15	16.089	7864.623
16	11.997	7714.318
17	32.637	8738.224
18	15.307	8094.712
19	25.926	7406.147
20	53.184	9253.600
21	22.800	8334.530
22	70.468	8297.611
23	14.388	8041.728
24	45.324	8380.641
25	49.737	8790.278
26	6.941	7497.391
27	123.514	8003.548
28	51.805	8864.398
29	10.343	7553.898
30	18.203	7464.104
31	26.569	7350.336
32	61.366	8407.354
33	9.883	7226.233
34	30.338	9114.997
35	50.702	8559.897
36	21.007	8097.495
37	9.699	8031.588
38	15.445	8137.268
39	199.728	8083.146
40	102.185	8065.893
41	24.776	8015.087
42	292.720	8363.580
43	30.338	9303.121
44	18.939	8593.291
45	83.201	8235.422
46	54.058	7745.228
47	58.333	9359.149
48	11.952	7307.573
49	6.389	6904.050
50	22.938	8296.561
51	25.420	7799.931
52	30.109	8467.232
53	12.641	7193.389
54	296.857	8509.076
55	24.868	7588.738
56	39.854	8393.549
57	35.257	8064.718
58	32.453	7526.272
59	69.135	8586.478
60	8.366	7053.516
61	53.598	9406.204
62	14.020	7525.728
63	35.395	7596.696
64	24.547	7524.419
65	74.329	8080.309
66	6.527	7445.697
