 	Area	Mean
1	7.401	3894.149
2	21.007	3772.206
3	8.918	4248.124
4	5.838	3888.504
5	6.619	3688.229
6	27.351	3754.326
7	23.305	3929.659
8	14.434	3879.869
9	11.584	4140.444
10	34.016	3977.430
11	43.255	3934.750
12	68.032	3763.032
13	25.696	3845.934
14	16.181	3610.250
15	13.790	3435.610
16	59.114	3815.659
17	33.740	3854.480
18	15.261	3786.858
19	14.801	3761.528
20	337.171	3976.099
21	89.085	4275.619
22	15.721	3654.404
23	9.193	3603.860
24	9.056	3539.360
25	29.925	3569.955
26	20.685	3498.416
27	33.832	3439.765
28	24.684	3975.387
29	74.421	3688.940
30	20.915	3916.171
31	18.571	3748.480
32	17.376	3672.471
33	46.473	4787.469
34	24.133	4216.438
35	31.258	3846.913
36	69.457	4138.385
37	29.373	3685.911
38	14.158	3590.198
39	110.643	4157.571
40	33.234	4199.811
41	31.350	4074.079
42	16.226	3628.669
43	15.997	4039.661
44	73.594	3872.323
45	126.364	4087.127
46	34.476	4008.309
47	94.509	3599.452
48	25.880	3808.920
49	5.010	3256.358
50	11.676	3603.335
51	24.914	4068.332
52	70.054	3705.299
53	10.205	4151.032
54	36.590	3835.960
55	20.134	3811.301
56	30.338	4211.803
57	10.113	3721.491
58	82.282	3950.175
59	31.947	4045.445
60	12.365	3626.019
61	170.263	3906.390
62	13.285	3752.830
63	14.710	3608.038
64	16.043	3470.450
65	9.883	3665.060
66	27.351	4045.503
67	32.039	3792.908
68	5.884	3818.055
69	82.511	4159.021
70	26.707	3626.275
71	27.994	3598.604
72	18.617	4049.894
73	18.847	4245.132
74	159.966	4118.229
75	43.209	3483.252
76	6.298	3299.810
77	9.699	3796.791
78	651.955	3930.599
79	33.464	4145.683
80	13.652	4092.653
81	166.632	4031.411
82	69.824	4776.727
83	37.096	5300.885
84	74.789	4023.443
85	15.123	3818.213
86	30.660	4130.706
87	193.431	4036.660
88	53.138	3900.179
89	33.464	3764.326
90	11.216	3755.283
91	55.942	3858.048
92	27.029	4100.827
93	12.595	3902.956
94	15.491	3281.234
95	10.297	3541.853
96	27.305	3948.513
97	22.708	3754.247
98	11.630	4228.719
99	167.367	3932.279
100	25.558	4301.405
101	10.067	3564.470
102	19.398	3535.156
103	67.526	3871.016
104	33.832	3641.461
105	20.455	3666.225
106	29.787	3789.512
107	29.465	3893.955
108	12.641	3833.975
109	31.396	3751.722
110	18.571	4033.280
111	20.777	3988.013
112	13.928	3580.053
113	7.171	4076.442
114	9.607	3930.144
