 	Area	Mean
1	20.593	6543.288
2	539.887	6173.624
3	5.516	5421.017
4	180.928	6294.264
5	11.630	5549.542
6	8.090	6247.335
7	16.824	6742.355
8	6.895	5854.293
9	26.661	5184.986
10	6.343	5508.645
11	36.222	5721.513
12	145.946	5938.696
13	10.802	5617.260
14	11.262	5840.563
15	16.135	5936.516
16	20.226	5740.259
17	39.762	6385.514
18	22.294	5798.326
19	36.314	6407.161
20	52.679	5937.546
21	31.626	7143.701
22	69.135	6246.183
23	91.429	6150.363
24	6.665	5506.366
25	30.706	5085.780
26	33.556	5742.005
27	48.266	5969.389
28	18.709	6357.801
29	25.604	6108.321
30	993.539	6277.633
31	8.964	5062.128
32	8.320	5560.912
33	9.285	5218.851
34	333.585	6896.197
35	58.287	6134.423
36	13.560	5629.488
37	145.211	5835.955
38	12.641	5558.175
39	22.156	6421.780
40	20.961	5583.221
41	51.483	5626.840
42	16.502	5798.507
43	71.663	6356.930
44	18.801	5656.154
45	16.135	6075.481
46	19.444	5668.352
47	14.985	5737.046
48	113.356	6261.774
49	101.496	5906.764
50	30.568	5889.484
51	23.122	6056.362
52	14.985	5899.193
53	10.205	5940.279
54	32.269	6601.301
55	68.307	5766.135
56	11.032	5773.738
57	24.363	6514.115
58	38.521	5848.757
59	22.800	6289.968
60	26.155	6011.028
61	16.962	6241.461
62	39.118	6340.470
63	55.069	6256.303
64	319.933	5858.017
65	24.868	6309.043
66	8.734	5566.342
67	25.834	5607.655
68	17.927	5895.113
69	17.835	6550.974
70	6.895	5343.033
71	28.270	6033.228
72	12.733	5021.971
73	17.605	6236.977
74	16.962	5617.301
75	28.684	5288.731
76	12.319	5899.701
77	13.055	5710.218
78	5.516	5293.725
79	32.821	5943.148
80	25.282	5042.865
81	26.615	6436.846
82	14.342	5622.756
83	18.663	5904.707
84	17.927	5487.903
85	36.176	6650.897
86	5.746	4937.272
87	12.549	5594.227
88	19.398	6642.524
89	22.478	6273.391
90	17.100	6342.040
91	6.665	5378.510
92	38.383	6052.398
93	47.852	6572.486
94	14.388	5920.732
95	26.661	5857.169
96	25.466	6810.439
97	20.869	5947.780
98	22.202	6262.836
99	56.494	5766.977
100	29.051	6178.024
101	18.019	5972.092
102	10.894	6070.114
103	9.837	5603.061
104	6.435	5636.650
105	18.111	5417.368
106	11.860	5641.558
107	10.343	5836.284
108	11.676	6165.539
109	15.583	5875.133
110	14.112	6054.922
111	11.170	5958.733
112	5.608	6189.770
