 	Area	Mean
1	659.815	16686.660
2	17.605	15604.624
3	48.496	16498.455
4	11.032	15643.808
5	24.776	18705.058
6	44.864	18174.175
7	7.309	15023.509
8	5.884	14197.609
9	67.480	16257.166
10	20.685	15899.140
11	22.386	16639.501
12	17.284	15690.255
13	49.231	16324.517
14	18.019	15752.977
15	544.162	17438.805
16	13.560	16699.434
17	27.259	16757.754
18	19.858	17219.537
19	21.926	15851.834
20	164.563	17127.411
21	12.411	15357.956
22	46.749	17010.459
23	60.723	17119.179
24	106.185	16365.769
25	32.453	16558.642
26	15.997	15123.773
27	24.179	15011.196
28	32.039	16161.194
29	29.649	16918.226
30	25.328	16573.385
31	32.959	15777.067
32	21.421	15585.386
33	29.005	15705.968
34	12.135	15595.985
35	54.150	16854.731
36	27.534	15629.018
37	40.911	16638.164
38	18.571	15916.812
39	30.292	16956.719
40	15.951	17190.072
41	25.236	16876.545
42	66.285	16219.336
43	14.985	14841.939
44	22.386	18605.823
45	29.051	15795.668
46	23.443	18417.733
47	29.051	16941.120
48	28.959	13957.149
49	75.892	17685.686
50	30.982	15728.236
51	110.689	18010.600
52	13.055	15071.380
53	48.955	16086.245
54	14.572	15474.672
55	20.318	16608.369
56	13.790	15736.183
57	78.053	17480.147
58	21.926	14145.925
59	19.720	17299.345
60	40.543	17153.705
61	35.027	14729.235
62	9.285	16202.743
63	328.896	17247.030
64	24.822	17817.693
65	19.168	15554.835
66	18.617	18012.751
67	26.109	15711.745
68	16.226	15936.297
69	46.519	17828.454
70	32.959	18303.081
71	9.837	15476.687
72	15.077	15103.134
73	25.328	17477.771
74	11.722	16463.039
75	13.193	14946.659
76	16.686	16376.523
77	34.476	16330.853
78	11.814	15353.911
79	8.872	14118.959
80	36.406	16308.994
81	137.396	16937.558
82	18.341	17648.346
83	15.537	15616.689
84	6.114	15986.090
85	34.889	16835.531
86	15.307	16147.799
87	16.686	16275.744
88	25.650	17876.823
89	52.587	16609.848
90	31.258	16021.660
91	20.364	16076.275
92	211.542	16943.202
93	11.952	16313.177
94	15.169	16120.921
95	131.651	16573.154
96	14.801	15490.671
97	21.421	16718.599
98	21.237	16466.318
99	34.200	16709.624
100	38.934	16846.607
101	16.732	16024.629
102	14.204	14488.343
103	12.779	15016.892
104	30.384	16450.345
105	39.532	16088.603
106	19.214	18094.493
107	118.458	16249.210
108	18.709	16297.425
109	7.309	14556.849
110	110.643	16934.611
111	21.651	17194.374
112	20.455	15267.135
113	14.801	15019.553
114	10.527	15898.546
115	12.549	15973.648
116	16.226	15534.082
117	11.814	15284.981
