 	Area	Mean
1	15.997	924.899
2	88.993	1177.113
3	139.373	1033.233
4	227.584	1116.422
5	13.698	887.577
6	51.024	1011.638
7	25.052	1072.239
8	82.971	986.399
9	75.065	1064.091
10	25.466	1049.919
11	42.704	1138.212
12	34.705	991.497
13	225.746	1087.718
14	72.812	1083.402
15	26.293	1131.678
16	31.763	1043.787
17	33.142	1128.926
18	7.539	968.933
19	16.272	1038.274
20	14.526	1048.415
21	31.304	1033.756
22	880.505	1099.878
23	27.534	1070.638
24	34.613	1050.471
25	49.691	1033.344
26	34.246	997.083
27	20.685	996.782
28	28.132	931.358
29	26.753	1105.167
30	12.871	1021.168
31	61.550	1081.662
32	19.122	1023.572
33	20.180	984.314
34	12.733	1018.953
35	28.362	1068.630
36	19.950	1000.472
37	31.993	1112.336
38	19.076	980.689
39	8.872	841.642
40	47.484	1064.752
41	9.699	994.905
42	13.514	979.765
43	62.608	1132.869
44	19.812	1035.910
45	23.030	1090.922
46	185.570	1051.916
47	35.487	1006.001
48	13.101	1047.572
49	26.247	1021.315
50	32.177	1107.654
51	21.697	1094.578
52	34.200	1180.905
53	10.481	1052.566
54	24.684	1099.210
55	23.397	960.226
56	32.821	1012.845
57	33.326	1053.694
58	14.939	1021.394
59	33.832	949.859
60	25.742	1190.591
61	12.089	1018.745
62	87.246	1059.799
63	17.881	986.900
64	144.383	1046.542
65	31.212	1100.187
66	32.177	1089.494
67	29.925	1102.430
68	16.594	1052.266
69	74.881	1058.946
70	18.479	1083.517
71	17.376	947.254
72	24.593	991.892
73	6.527	961.711
74	52.954	1035.580
75	37.693	1060.895
76	31.304	1252.974
77	10.435	1049.233
78	25.282	1072.949
79	26.063	981.751
80	12.871	1086.761
81	16.778	940.227
82	8.366	959.885
83	205.750	1022.926
84	22.340	1065.438
85	15.215	922.366
86	39.854	1011.129
87	24.501	1115.066
88	60.585	1093.778
89	51.300	985.933
90	15.077	999.201
91	254.843	1090.469
92	8.596	962.305
93	22.248	980.198
94	15.767	1163.767
95	11.170	965.366
96	38.980	1114.077
97	5.516	1009.633
98	7.033	943.993
99	10.389	940.845
100	20.593	946.859
101	13.606	1011.324
102	18.065	1084.420
103	16.181	956.844
104	29.925	1080.653
105	32.177	1083.496
106	37.234	1078.528
107	39.716	1037.282
108	21.513	971.139
109	30.292	1001.754
110	23.351	1014.768
111	13.514	955.976
112	26.661	1022.872
113	14.250	994.052
114	17.651	1102.557
115	8.182	938.219
116	15.951	1010.340
117	22.386	1094.733
118	8.504	1003.622
119	8.596	974.305
