 	Area	Mean
1	13.974	2155.562
2	15.169	2571.245
3	34.246	2281.012
4	20.961	2173.974
5	20.180	1956.271
6	7.309	2275.252
7	22.110	2024.148
8	14.020	1880.118
9	26.247	1998.988
10	48.266	2147.088
11	6.619	2368.285
12	14.939	2070.268
13	18.709	2425.577
14	519.615	2264.375
15	7.814	2010.665
16	36.406	2234.417
17	63.481	2233.545
18	16.962	2319.144
19	9.607	2274.416
20	9.883	2112.888
21	5.470	2028.134
22	16.226	2122.555
23	18.065	2148.102
24	30.063	2325.095
25	25.144	2479.430
26	22.616	2076.157
27	37.234	2306.365
28	34.430	2357.931
29	109.127	2293.069
30	960.258	2300.280
31	79.386	2519.196
32	46.657	2295.778
33	125.813	2104.875
34	15.629	2139.379
35	30.614	2347.797
36	49.691	2157.669
37	56.080	2248.498
38	29.695	2293.008
39	34.430	2026.694
40	307.154	2180.662
41	42.979	2198.830
42	19.674	2529.890
43	111.471	2360.136
44	74.145	2199.338
45	29.465	2241.181
46	29.281	2586.620
47	19.168	2082.439
48	37.969	2278.117
49	98.692	2269.490
50	144.659	2364.426
51	27.580	2217.770
52	21.559	2161.260
53	26.937	1834.833
54	7.493	1923.037
55	23.214	2091.307
56	17.697	2185.655
57	31.534	2378.847
58	30.430	2047.063
59	145.395	2059.662
60	237.697	2227.660
61	21.697	2373.053
62	21.559	2163.286
63	74.605	2311.323
64	8.688	1859.270
65	24.455	2382.746
66	27.718	1985.164
67	12.227	2064.936
68	21.834	2232.154
69	25.190	2205.498
70	29.787	2272.952
71	29.557	2443.210
72	93.038	2113.652
73	5.286	2070.670
74	23.673	2561.330
75	33.418	2413.359
76	60.953	2311.022
77	150.129	2271.694
78	36.130	2431.206
79	35.257	2114.511
80	44.083	2017.003
81	34.016	2262.338
82	11.584	2037.401
83	14.342	2171.865
84	10.021	2114.972
