 	Area	Mean
1	305.131	5817.708
2	38.383	6030.731
3	7.814	5064.041
4	99.335	6026.849
5	9.469	6330.296
6	118.642	6062.938
7	37.142	5678.266
8	8.734	4951.926
9	51.529	5737.918
10	39.026	5315.419
11	121.951	5899.948
12	29.097	5814.215
13	13.882	5050.139
14	20.042	4867.888
15	5.010	4609.771
16	26.799	6543.281
17	16.778	5273.707
18	8.320	4854.834
19	9.975	5844.645
20	8.504	4855.827
21	27.167	5617.531
22	15.261	5173.440
23	23.949	5339.988
24	20.777	5010.909
25	47.530	5621.995
26	15.721	5500.137
27	32.913	5331.074
28	8.136	4572.859
29	33.234	5333.620
30	24.087	6181.693
31	76.398	6570.813
32	84.304	6032.943
33	16.181	5366.349
34	33.648	5555.130
35	21.972	5560.554
36	12.273	5297.034
37	14.434	5145.723
38	26.707	5477.499
39	5.884	4752.734
40	23.995	5635.383
41	8.320	4774.287
42	57.965	6009.937
43	29.603	5707.452
44	60.033	5721.969
45	24.087	5252.941
46	17.835	5243.271
47	19.352	5457.451
48	25.466	6600.823
49	104.300	5570.202
50	65.136	5260.507
51	17.605	5206.893
52	20.639	5344.661
53	21.421	5477.536
54	46.795	5523.101
55	21.605	4921.377
56	14.204	5370.932
57	32.867	5270.884
58	32.775	6249.311
59	56.632	5428.927
60	15.031	5271.875
61	8.274	5101.144
62	796.798	5873.505
63	18.203	5967.096
64	8.918	4448.567
65	133.903	6170.165
66	17.973	4816.555
67	16.089	4680.600
68	49.323	5467.062
69	48.312	6000.881
70	67.434	6377.393
71	28.270	5610.205
72	63.941	5603.728
73	34.705	5474.302
74	53.736	5759.495
75	47.254	5143.280
76	17.054	4977.000
77	44.404	5823.930
78	21.559	5162.670
79	12.135	5215.663
80	52.403	5734.577
81	20.961	5517.382
82	27.213	5339.873
83	21.237	5670.113
84	71.387	5812.974
85	31.212	5143.191
86	13.239	4832.569
87	10.664	4877.940
88	35.487	5520.523
89	26.385	5855.523
90	25.236	5611.270
91	20.777	6101.471
92	25.190	5688.633
93	17.514	5482.517
94	71.203	6341.196
95	31.212	4505.040
96	24.363	5044.749
97	36.130	5473.153
98	50.932	5517.079
99	5.010	4937.284
100	30.798	5405.494
101	24.133	6205.526
102	8.182	5005.511
103	22.616	5515.043
104	24.409	4932.418
105	11.860	4772.795
106	21.283	5420.294
107	6.895	4791.220
108	8.366	5282.940
109	11.170	6153.835
110	6.252	4423.412
