 	Area	Mean
1	377.300	8265.927
2	8.044	7570.640
3	1110.296	8581.786
4	5.930	7834.566
5	21.145	8867.265
6	74.007	7623.141
7	22.478	8539.180
8	79.156	7994.511
9	242.248	8338.324
10	18.755	7582.012
11	29.097	7883.494
12	27.764	8434.828
13	28.959	8421.389
14	15.583	7405.729
15	28.684	8538.394
16	19.122	8541.716
17	25.420	8146.741
18	106.460	8476.496
19	12.319	7187.302
20	28.316	7990.364
21	21.145	7877.817
22	10.756	7407.675
23	67.756	8422.254
24	26.155	7989.234
25	123.193	8750.109
26	31.120	7471.445
27	58.287	8084.786
28	22.432	8628.205
29	44.129	8331.080
30	16.916	7029.193
31	48.542	8023.842
32	5.838	7230.457
33	32.269	8150.348
34	14.939	7430.705
35	6.941	7056.536
36	24.639	7973.496
37	9.148	7553.286
38	27.121	7833.015
39	18.341	7912.867
40	35.901	8312.012
41	25.696	7903.438
42	24.317	9027.960
43	41.692	7597.524
44	25.604	7623.289
45	23.443	8156.545
46	14.388	6979.585
47	5.976	7292.500
48	19.904	8206.524
49	5.792	7370.135
50	7.723	7693.518
51	10.848	8317.742
52	16.456	7654.430
53	17.330	7404.788
54	99.060	8572.131
55	241.191	8244.745
56	25.144	7628.761
57	50.978	8399.394
58	20.547	8338.555
59	69.595	8300.169
60	14.710	7956.878
61	13.055	7524.426
62	25.190	6608.239
63	13.928	9120.053
64	15.905	7827.691
65	125.215	8824.740
66	46.381	8276.884
67	20.823	8192.620
68	10.021	7733.372
69	5.838	6808.858
70	9.148	7370.834
71	38.245	7936.744
72	10.848	7520.763
73	28.546	7918.853
74	36.498	8668.218
75	163.736	8322.985
76	76.168	8642.014
77	12.503	7656.290
78	14.985	8308.439
79	21.053	8336.100
80	11.722	7418.988
81	31.672	7555.309
82	31.396	8207.773
83	14.801	7474.295
84	15.169	7865.885
85	43.761	8735.921
86	29.925	8439.186
87	15.307	7444.868
88	19.214	7696.187
89	23.627	7599.749
90	28.730	8505.376
91	7.539	8345.805
92	8.734	6766.016
93	24.225	7775.355
94	46.841	8611.981
95	15.629	7815.385
96	30.798	8533.204
97	22.938	8134.441
98	16.135	7950.880
99	15.215	7614.755
100	52.633	8521.891
101	22.294	8186.577
102	23.259	7524.498
103	8.642	8248.952
104	26.247	7691.716
105	68.399	7733.493
106	31.442	6599.925
107	15.215	7851.299
108	12.365	7965.881
109	26.247	7402.555
110	7.814	7564.953
111	13.560	7834.980
112	16.043	8360.100
113	13.147	8516.476
114	23.811	7581.319
115	28.868	8153.022
116	12.089	7868.373
117	10.159	7745.222
118	17.881	7804.614
119	15.997	8378.221
120	23.903	8183.498
121	19.582	8899.432
122	8.044	8132.331
123	6.573	7708.462
