 	Area	Mean
1	27.672	1968.844
2	900.547	2019.483
3	5.424	1847.068
4	405.432	2094.022
5	187.363	2395.462
6	99.289	2098.336
7	12.779	2650.680
8	18.479	2129.109
9	20.961	2038.950
10	17.146	1941.231
11	11.400	1850.407
12	10.664	1958.586
13	26.661	2105.084
14	42.382	2172.034
15	22.800	2138.871
16	5.608	1918.344
17	26.799	1723.165
18	8.918	1977.660
19	9.837	1885.009
20	45.002	2299.846
21	51.483	2036.171
22	46.887	1710.920
23	191.132	1980.129
24	10.435	2065.784
25	85.453	2150.203
26	19.582	2553.683
27	139.189	2127.971
28	16.502	2129.075
29	9.285	1855.188
30	89.039	2106.004
31	174.906	2285.900
32	30.568	1900.893
33	8.366	2090.533
34	96.991	2144.264
35	16.364	1985.022
36	25.512	2098.623
37	38.659	1932.258
38	26.431	2150.054
39	146.912	2092.105
40	24.087	2570.832
41	55.850	2225.815
42	53.138	2029.439
43	12.089	2002.802
44	32.959	2025.464
45	17.605	2136.786
46	14.710	1896.997
47	109.172	2036.429
48	21.237	2246.994
49	18.709	1784.366
50	31.212	2247.985
51	18.433	2176.611
52	74.513	2158.891
53	23.030	2037.956
54	44.496	1952.472
55	28.592	1879.244
56	27.305	2050.158
57	22.524	2055.190
58	24.593	2208.054
59	14.618	1861.003
60	21.559	1748.373
61	31.947	2018.371
62	18.985	2150.196
63	12.733	2011.697
64	22.524	2099.069
65	23.995	1849.117
66	256.682	1999.666
67	10.021	1818.523
68	9.883	2004.828
69	24.776	2000.115
70	11.814	1833.218
71	65.871	2042.918
72	28.913	1961.075
73	5.838	1872.890
74	9.837	2178.023
75	26.385	2035.030
76	15.767	2199.309
77	16.226	1905.535
78	57.321	1845.087
79	18.893	2009.540
80	12.503	1724.809
81	25.696	1955.574
82	47.530	2114.094
83	6.895	1868.893
84	16.686	2142.521
85	29.143	2204.222
86	14.893	1737.093
87	23.351	2115.620
88	9.331	2003.956
89	16.456	1966.905
90	40.451	2145.378
91	13.377	2203.567
92	9.883	1880.451
93	19.766	2214.749
94	9.148	1766.111
95	7.814	1987.224
96	7.079	1852.045
97	6.803	1873.027
98	5.378	1857.077
99	6.068	1831.788
