 	Area	Mean
1	7.860	1055.854
2	49.829	1082.078
3	336.527	1091.010
4	44.956	1174.899
5	6.481	955.475
6	59.298	1054.226
7	13.055	1127.025
8	10.021	966.399
9	26.661	1174.250
10	141.534	1103.980
11	13.974	1063.049
12	34.659	1076.408
13	9.285	1040.050
14	91.981	1104.636
15	34.430	1091.310
16	16.318	1030.521
17	5.930	995.217
18	25.098	1192.465
19	23.811	1054.311
20	12.043	1026.466
21	11.952	1067.315
22	22.340	1128.383
23	32.131	1075.647
24	14.020	1096.538
25	14.572	1045.555
26	28.684	1021.974
27	88.671	1102.568
28	64.078	1166.804
29	22.110	943.324
30	16.272	1086.681
31	21.283	1133.972
32	30.476	1085.495
33	14.020	973.131
34	24.501	866.826
35	33.510	1174.158
36	68.307	1110.704
37	32.223	1004.792
38	8.458	895.929
39	21.513	1018.538
40	27.534	1133.269
41	78.834	1029.791
42	118.734	1145.717
43	12.227	949.139
44	23.122	1066.962
45	21.283	964.808
46	52.127	984.214
47	46.381	1064.373
48	11.262	968.567
49	44.956	1117.328
50	21.605	953.079
51	26.431	1189.621
52	5.148	941.946
53	17.835	1034.879
54	21.053	1062.035
55	13.882	985.030
56	16.732	1044.670
57	828.654	1039.326
58	9.975	984.539
59	68.307	1100.326
60	16.640	1014.514
61	11.676	984.634
62	141.717	1016.564
63	30.017	1110.136
64	27.580	1137.380
65	16.824	1103.142
66	20.547	1090.436
67	32.131	1022.366
68	16.916	992.774
69	18.157	986.271
70	13.882	1021.553
71	59.482	1056.161
72	16.870	888.755
73	21.283	1007.583
74	17.146	935.105
75	88.073	1126.735
76	55.115	1126.041
77	18.525	1045.859
78	15.169	962.703
79	14.526	1059.519
80	26.615	1044.200
81	18.341	1136.231
82	44.542	1077.085
83	11.768	970.734
84	12.181	964.551
85	1448.432	1094.226
86	15.169	1042.336
87	28.730	1061.450
88	6.481	940.411
89	15.261	1064.084
90	14.572	1018.902
91	9.010	1040.005
92	15.123	1064.116
93	10.205	969.802
94	16.364	1004.486
95	11.676	997.252
96	19.398	981.500
97	41.141	1131.887
98	5.240	950.272
99	11.078	963.896
100	5.976	973.908
101	30.063	1079.804
102	8.136	973.542
103	15.307	1042.640
104	5.516	1039.625
105	17.927	1106.064
106	15.675	951.091
107	5.884	937.078
108	5.286	923.878
109	7.309	972.384
