 	Area	Mean
1	6.895	8040.700
2	294.007	9083.163
3	49.553	9176.038
4	74.053	8845.993
5	17.330	9122.483
6	204.922	9671.024
7	11.216	8990.176
8	29.925	8225.416
9	12.871	8650.561
10	15.307	8760.970
11	31.396	9569.671
12	20.593	9709.616
13	9.561	7577.293
14	22.248	9541.841
15	16.686	8286.493
16	21.375	9458.176
17	16.410	8253.852
18	9.423	8289.200
19	30.201	8345.574
20	19.904	8160.580
21	337.033	9124.553
22	22.432	8499.469
23	16.548	8486.850
24	8.228	7644.872
25	15.721	7988.848
26	6.711	7315.973
27	36.268	8552.948
28	21.329	8255.347
29	22.708	9132.377
30	96.807	8760.236
31	9.837	8148.425
32	7.906	9312.593
33	20.593	9582.538
34	13.744	7881.224
35	16.916	9255.111
36	16.181	8826.489
37	14.388	8640.751
38	179.732	9100.559
39	42.106	8598.425
40	31.717	9070.242
41	14.296	8621.775
42	7.539	7851.988
43	19.122	8578.562
44	13.468	7913.444
45	39.854	8792.576
46	28.913	9029.486
47	12.733	7696.841
48	15.721	8452.629
49	25.328	8815.080
50	34.430	7890.971
51	40.405	8895.139
52	36.544	9300.435
53	28.500	8292.626
54	17.146	8642.161
55	21.007	8497.422
56	10.802	9185.336
57	10.848	7594.593
58	11.446	8069.819
59	18.525	8801.087
60	22.110	8634.684
61	63.389	9151.872
62	94.739	8627.549
63	43.393	9707.728
64	25.190	9108.100
65	16.962	9316.350
66	24.776	8939.328
67	98.968	10605.111
68	25.834	8612.256
69	19.260	8700.263
70	18.801	8362.919
71	42.658	9198.935
72	15.767	8889.907
73	229.009	9147.523
74	71.847	10216.458
75	13.698	8518.513
76	161.897	9576.491
77	17.468	8902.671
78	17.284	8935.370
79	20.364	9301.731
80	9.791	7822.268
81	37.234	8875.344
82	9.699	7823.436
83	55.161	8632.769
84	21.283	8860.881
85	16.502	8127.649
86	143.924	9472.201
87	7.217	7846.745
88	41.095	8928.763
89	23.443	10772.580
90	20.777	8451.566
91	21.559	9297.090
92	37.877	8405.461
93	16.135	8012.416
94	21.053	8134.607
95	50.610	8432.995
96	18.387	8936.720
97	18.847	7666.741
98	20.042	8322.257
99	17.238	7629.296
100	17.560	8000.139
101	7.125	7661.600
102	30.292	9179.622
103	92.348	9068.320
104	93.636	9070.332
105	109.035	8837.976
106	37.280	7862.228
107	18.525	8197.826
108	12.871	8580.036
109	99.014	9085.811
110	11.124	8108.789
111	19.352	8180.983
112	41.692	8474.219
113	6.665	7830.807
114	10.113	7621.655
115	58.562	9415.908
116	12.641	8481.571
117	14.939	8497.474
118	20.823	8799.221
119	8.918	8326.113
120	28.408	9797.913
121	14.296	8572.968
122	16.135	8572.709
123	7.401	8058.050
124	12.181	8690.023
125	23.443	8715.473
126	12.365	8296.651
127	21.329	9437.157
128	14.020	8618.633
129	8.642	8787.691
130	6.389	8495.863
131	11.997	9054.625
132	10.067	9252.717
133	5.838	8018.890
