 	Area	Mean
1	30.155	4727.983
2	361.901	5164.654
3	23.765	5188.803
4	15.445	4774.997
5	11.630	4132.253
6	7.355	4975.294
7	9.010	4751.872
8	9.423	4210.615
9	36.314	4696.962
10	53.736	5486.274
11	36.406	4899.812
12	15.077	4128.110
13	57.459	5426.523
14	27.902	5347.613
15	11.032	4213.196
16	7.401	4046.286
17	8.044	4562.200
18	38.475	5079.597
19	9.607	4311.971
20	18.387	4016.820
21	19.858	4630.514
22	11.492	4380.884
23	26.523	5310.799
24	24.409	4470.535
25	33.694	4980.568
26	28.454	4604.460
27	31.580	4738.956
28	23.581	4263.487
29	100.209	4691.706
30	49.507	4668.564
31	64.216	4755.939
32	49.829	4902.050
33	211.772	4795.571
34	29.235	4498.431
35	56.034	5298.354
36	38.245	5172.674
37	36.084	4489.813
38	18.111	4146.728
39	28.132	5651.547
40	21.926	4894.604
41	15.767	5309.516
42	152.796	4710.247
43	17.789	4880.886
44	75.065	5082.610
45	20.042	4549.358
46	19.812	5643.629
47	31.028	4863.756
48	25.006	5864.298
49	20.777	5250.465
50	30.844	4775.203
51	53.046	4863.533
52	34.292	4766.681
53	45.738	4319.575
54	19.352	4507.238
55	25.972	4774.076
56	58.241	5303.495
57	24.455	4596.280
58	20.455	4532.845
59	30.338	4409.259
60	25.282	5719.615
61	13.560	4768.983
62	60.723	5024.325
63	34.567	4311.711
64	45.140	4410.828
65	9.010	4839.929
66	27.351	4756.592
67	10.067	4636.539
68	17.284	5066.628
69	69.319	4940.513
70	8.964	4178.174
71	5.148	4250.188
72	25.374	4926.536
73	9.010	4274.413
74	16.410	4981.445
75	21.053	4991.974
76	5.332	4194.138
77	13.974	4554.766
78	22.156	5119.154
79	288.905	5168.777
80	18.709	4851.457
81	17.054	5222.526
82	5.056	4754.782
83	837.249	5131.649
84	34.108	4365.795
85	14.158	4194.468
86	5.240	4128.211
87	40.819	4802.633
88	36.314	5339.737
89	36.176	4991.621
90	7.585	4519.552
91	5.838	4148.819
92	33.326	5053.401
93	8.918	4380.459
94	16.502	4365.830
95	96.026	5326.526
96	34.108	5413.740
97	10.848	4440.123
98	23.995	4818.190
99	42.612	4596.384
100	13.698	4811.218
101	16.686	5005.355
102	18.755	4716.007
103	14.618	5080.484
104	22.340	4819.453
105	18.571	4996.131
106	21.513	4830.357
107	7.677	4341.790
108	14.801	4375.503
109	13.239	4341.976
110	8.596	4235.631
111	12.963	4266.954
112	29.603	4708.632
113	9.423	4937.171
114	9.239	4501.095
