 	Area	Mean
1	17.192	1403.896
2	13.331	1307.072
3	7.631	1167.681
4	44.037	1315.817
5	429.289	1365.071
6	20.318	1295.534
7	8.826	1300.854
8	15.813	1284.828
9	10.527	1271.956
10	8.228	1372.486
11	15.169	1295.870
12	10.343	1257.369
13	17.973	1420.545
14	21.834	1254.741
15	177.618	1416.361
16	9.837	1307.565
17	7.814	1159.453
18	82.511	1340.646
19	39.026	1238.046
20	30.844	1317.520
21	21.191	1197.139
22	12.503	1255.879
23	54.333	1500.721
24	124.020	1376.984
25	7.585	1311.952
26	97.313	1397.229
27	93.038	1301.923
28	31.350	1226.430
29	31.626	1238.913
30	18.709	1301.194
31	57.965	1765.236
32	30.522	1275.122
33	7.493	1242.178
34	20.455	1210.243
35	11.216	1284.303
36	27.856	1229.815
37	29.879	1298.966
38	305.453	1313.882
39	27.718	1305.637
40	28.316	1276.643
41	314.279	1302.241
42	8.458	1200.054
43	42.336	1158.155
44	167.689	1366.075
45	32.039	1305.400
46	41.417	1332.150
47	15.997	1222.057
48	9.193	1117.480
49	225.976	1315.788
50	18.663	1305.436
51	27.259	1292.165
52	93.957	1339.198
53	11.400	1328.048
54	140.292	1375.917
55	29.971	1442.322
56	48.220	1221.280
57	51.437	1330.238
58	131.237	1379.451
59	20.777	1244.177
60	16.456	1345.503
61	27.948	1320.294
62	61.596	1258.709
63	625.110	1406.581
64	42.428	1301.778
65	41.325	1114.370
66	38.613	1373.990
67	45.324	1315.286
68	29.097	1379.019
69	5.194	1182.177
70	7.677	1231.114
71	7.906	1178.680
72	10.940	1343.987
73	174.400	1356.409
74	54.379	1273.467
75	11.354	1133.785
76	17.881	1386.686
77	39.302	1332.213
78	10.710	1378.798
79	36.452	1371.953
80	14.112	1292.609
81	24.179	1325.019
82	5.700	1250.669
83	16.778	1265.299
84	11.768	1237.957
85	41.003	1351.787
86	30.430	1326.113
87	9.285	1242.287
88	11.538	1294.614
89	23.305	1273.992
90	32.407	1345.061
91	20.364	1172.034
92	14.664	1255.618
93	21.375	1333.183
94	25.604	1202.307
95	7.677	1188.892
96	54.058	1332.084
97	22.984	1390.336
98	6.343	1173.406
99	10.894	1278.624
100	20.869	1213.167
101	20.410	1282.921
102	13.331	1248.693
103	7.998	1230.908
104	23.214	1403.220
105	24.868	1211.259
106	33.694	1257.394
107	24.501	1229.664
108	17.651	1331.245
109	15.445	1217.985
110	28.776	1342.744
111	20.501	1393.460
112	5.470	1114.076
