 	Area	Mean
1	18.203	725.018
2	147.004	708.949
3	34.108	694.395
4	222.574	700.574
5	63.021	806.517
6	16.272	674.463
7	31.809	784.827
8	42.842	979.825
9	8.550	632.952
10	28.040	645.846
11	25.420	801.013
12	62.332	740.283
13	35.763	775.785
14	309.360	727.758
15	67.388	752.080
16	22.202	705.251
17	81.914	638.036
18	62.194	665.585
19	24.593	728.735
20	12.595	660.938
21	943.342	737.499
22	28.224	769.155
23	62.883	701.649
24	33.142	690.447
25	11.124	773.062
26	5.838	595.819
27	14.250	626.706
28	39.026	753.717
29	590.359	757.343
30	40.221	718.791
31	681.006	689.191
32	30.522	710.583
33	36.728	616.362
34	5.010	542.596
35	23.719	724.886
36	20.042	689.979
37	45.370	692.977
38	281.412	773.288
39	95.061	767.207
40	12.825	763.710
41	26.477	637.087
42	23.351	739.002
43	32.177	710.639
44	62.562	690.580
45	46.427	749.786
46	79.570	831.570
47	54.058	640.378
48	57.873	658.913
49	92.073	694.316
50	25.144	667.658
51	8.044	618.617
52	6.941	707.881
53	5.102	581.450
54	39.900	663.590
55	15.123	668.565
56	69.135	751.439
57	11.584	613.159
58	45.002	751.006
59	27.397	688.406
60	14.434	694.197
61	28.638	626.568
62	12.779	624.147
63	20.088	647.043
64	16.594	732.421
65	9.745	654.269
