 	Area	Mean
1	40.175	799.958
2	14.066	827.444
3	6.987	697.658
4	28.270	652.475
5	26.891	842.246
6	66.469	760.211
7	11.584	783.480
8	8.044	766.857
9	127.789	826.490
10	5.286	686.000
11	24.684	732.875
12	28.178	767.002
13	152.933	799.493
14	27.075	720.093
15	29.327	786.677
16	150.819	756.847
17	45.140	731.962
18	29.741	697.153
19	25.328	859.278
20	15.721	734.684
21	14.801	741.556
22	98.232	806.956
23	125.583	770.346
24	40.451	769.417
25	10.067	842.868
26	19.122	645.212
27	13.285	675.896
28	442.666	753.448
29	24.087	726.223
30	573.397	777.549
31	15.537	743.290
32	7.906	663.843
33	94.187	687.297
34	22.846	779.229
35	41.509	683.916
36	26.615	728.456
37	28.408	712.464
38	5.516	612.583
39	13.698	768.601
40	15.215	703.795
41	44.129	729.436
42	12.687	709.167
43	56.264	831.716
44	28.408	780.998
45	27.534	736.654
46	53.414	808.811
47	47.438	857.871
48	18.249	664.247
49	27.075	824.054
50	18.157	674.570
51	10.297	626.746
52	480.773	789.149
53	17.743	872.630
54	5.700	702.105
55	6.068	578.856
56	14.388	851.904
57	16.640	705.768
58	54.196	708.684
59	22.570	756.878
60	41.646	728.954
61	21.467	715.238
62	12.181	673.245
63	57.827	841.614
64	28.224	745.614
65	25.972	795.365
66	19.720	728.613
67	17.881	613.797
68	39.210	833.872
69	37.647	732.673
70	8.964	688.908
71	18.387	746.340
72	37.280	900.533
73	5.378	642.949
74	15.169	719.479
75	68.307	766.052
76	57.229	731.785
77	6.252	688.338
78	31.809	696.941
79	22.064	665.065
80	7.493	641.055
81	55.942	766.058
82	24.501	786.411
83	9.975	839.111
84	7.079	721.097
85	19.030	707.287
86	31.672	820.023
87	42.520	724.342
88	7.814	630.671
89	9.469	715.641
90	26.155	746.369
91	10.067	780.110
92	37.831	747.628
93	26.569	734.600
94	11.124	795.504
95	78.834	780.010
96	23.030	794.906
97	33.188	789.817
98	14.893	738.083
99	28.086	780.561
100	19.444	688.243
101	40.130	768.842
102	7.079	802.753
103	23.443	789.373
104	11.860	697.655
105	8.366	693.769
106	18.893	713.287
107	15.353	706.970
