 	Area	Mean
1	119.561	4231.574
2	19.444	3562.073
3	12.411	4021.593
4	40.773	4381.922
5	29.925	3837.637
6	690.338	4365.612
7	6.298	3988.686
8	12.687	4191.054
9	22.800	4129.276
10	19.214	4511.739
11	7.493	3303.393
12	5.240	3275.974
13	25.834	4024.879
14	26.845	4202.284
15	8.412	3527.055
16	12.135	4191.955
17	8.596	3751.433
18	23.903	4018.196
19	35.946	4012.175
20	92.762	4115.168
21	17.238	3945.973
22	34.430	4463.955
23	307.246	4260.623
24	27.672	4224.628
25	17.789	3962.566
26	537.588	4259.874
27	13.928	3622.317
28	13.974	3695.164
29	27.397	4250.487
30	52.219	4226.479
31	60.631	4120.804
32	34.200	4100.434
33	31.304	3850.910
34	9.745	3300.514
35	19.490	4132.248
36	48.909	4166.799
37	43.669	3747.501
38	97.497	4256.291
39	33.096	4184.668
40	77.271	4162.227
41	98.370	4445.200
42	16.640	3992.122
43	86.603	4024.118
44	20.685	3534.467
45	45.002	4084.052
46	11.814	3928.475
47	29.419	3920.016
48	26.201	4306.644
49	44.588	3830.635
50	24.960	4068.639
51	63.021	3910.018
52	197.016	4568.734
53	20.134	4127.806
54	24.317	3985.144
55	18.709	4075.676
56	44.175	4122.460
57	116.849	4269.249
58	19.030	3841.775
59	25.420	4427.958
60	21.651	4088.151
61	70.330	4043.622
62	86.924	4045.273
63	21.972	3794.402
64	22.110	3897.830
65	234.755	4231.260
66	29.465	3985.959
67	30.476	4029.805
68	11.170	3685.444
69	8.826	3537.135
70	159.645	3927.691
71	36.038	4111.417
72	10.572	4745.374
73	44.404	4416.467
74	120.526	4321.912
75	13.790	3998.017
76	228.182	4026.437
77	51.575	4077.535
78	22.064	3992.462
79	27.994	3789.151
80	8.366	3692.907
81	10.389	4537.761
82	19.352	4074.337
83	21.513	3969.754
84	14.066	3997.474
85	13.606	3825.101
86	44.037	3770.118
87	176.147	4058.018
88	22.432	3814.465
89	69.732	3939.982
90	11.446	3906.100
91	12.089	4556.266
92	21.099	3605.442
93	12.457	3656.207
94	25.328	3814.721
95	5.470	3486.630
96	18.157	3589.053
97	21.053	3952.814
98	16.502	3743.217
99	47.300	3838.643
100	15.031	3757.972
101	8.274	3677.661
102	17.284	3786.830
103	20.777	4200.478
104	13.193	3451.460
105	32.361	3777.227
106	11.262	3585.016
