 	Area	Mean
1	15.629	3732.368
2	14.020	4077.203
3	29.189	4055.901
4	162.495	4550.022
5	11.676	4090.449
6	11.768	4245.746
7	17.835	4159.675
8	32.361	4622.652
9	84.074	4700.728
10	10.940	4201.714
11	24.730	4767.818
12	10.205	4067.964
13	15.583	4084.649
14	31.488	3958.937
15	59.528	4348.748
16	30.844	4391.264
17	89.407	4363.059
18	14.296	4115.537
19	65.044	4317.820
20	58.103	4622.030
21	18.893	4184.533
22	27.948	4134.554
23	151.325	4810.483
24	12.687	4167.250
25	32.591	4640.561
26	35.579	4905.298
27	26.615	4139.442
28	126.456	4637.304
29	5.470	3643.739
30	50.564	4451.251
31	100.255	4113.692
32	35.533	3977.342
33	56.632	4552.376
34	36.912	4298.471
35	20.547	4309.799
36	37.188	4089.691
37	16.594	4082.222
38	26.293	4722.617
39	20.272	3966.363
40	104.852	4259.882
41	18.755	3986.407
42	24.501	4424.951
43	20.685	3952.051
44	34.843	4422.013
45	14.985	3713.368
46	521.546	4425.334
47	9.056	3873.766
48	11.354	3989.765
49	17.100	4744.065
50	41.646	4327.901
51	18.985	4626.252
52	23.535	3866.191
53	15.353	3926.350
54	11.768	4240.891
55	13.652	4031.865
56	24.225	4358.315
57	18.387	4145.042
58	25.328	4576.737
59	13.652	4052.552
60	25.972	4698.591
61	23.443	4352.214
62	26.661	4586.652
63	21.007	4276.042
64	19.536	4489.819
65	12.595	4130.624
66	30.201	4260.484
67	54.333	4300.217
68	19.444	3862.891
69	19.168	4367.242
70	15.307	4008.736
71	14.526	3936.025
72	32.913	4552.560
73	13.928	4013.211
74	10.205	3968.739
75	35.487	4551.030
76	22.754	4197.552
77	18.433	4062.681
78	27.029	4042.264
79	16.318	4036.504
80	14.847	4061.508
81	17.835	4130.031
82	52.541	4229.165
83	57.000	4572.550
84	23.535	4396.639
85	12.365	4141.881
86	16.594	4019.961
87	15.859	4049.858
88	17.835	4132.253
89	22.340	4195.056
90	12.733	4067.599
91	23.168	3985.423
92	17.697	4581.860
93	30.568	4430.057
94	46.887	3926.678
95	14.112	3994.436
96	11.722	3759.039
97	16.870	4016.717
98	23.122	4431.722
99	6.757	3741.136
100	26.477	4037.788
101	76.260	4414.631
102	30.752	4160.454
103	15.445	3979.345
104	13.928	4227.693
105	9.285	3525.361
106	20.455	4099.584
107	5.332	3705.586
108	26.109	4220.312
109	16.548	3880.014
110	18.617	4211.356
111	42.152	4155.757
112	17.468	4590.732
113	12.319	3937.922
114	98.784	4380.045
115	14.710	4299.750
116	26.799	4273.226
117	68.216	3981.936
118	551.149	4250.931
119	49.737	4181.071
120	22.892	4035.430
121	16.686	4146.187
122	21.237	4107.760
123	16.181	4138.855
124	15.629	3911.856
125	9.653	3940.862
126	7.539	3512.860
127	65.274	3976.917
128	6.665	3770.483
129	17.146	4170.981
130	19.950	4341.159
131	16.318	4229.766
132	8.688	4061.508
133	15.169	3777.376
134	8.228	4289.251
