 	Area	Mean
1	9.239	340.652
2	886.572	398.376
3	11.262	340.098
4	27.075	405.450
5	15.399	406.675
6	14.296	361.884
7	29.925	428.651
8	32.223	409.458
9	26.293	374.142
10	14.204	373.476
11	8.228	340.933
12	30.063	403.641
13	13.468	364.375
14	120.021	394.476
15	39.394	364.317
16	63.251	383.808
17	13.009	357.449
18	16.410	351.062
19	492.035	408.814
20	53.138	376.330
21	489.460	388.546
22	27.213	372.159
23	8.550	312.081
24	26.891	415.993
25	30.063	378.862
26	9.469	349.388
27	29.189	336.701
28	88.349	407.268
29	13.101	344.049
30	41.233	377.664
31	20.364	331.591
32	26.615	370.972
33	26.615	374.259
34	26.799	415.017
35	10.572	358.000
36	20.501	351.850
37	13.468	341.215
38	202.210	389.835
39	431.588	364.248
40	14.158	353.828
41	31.166	384.339
42	8.136	334.712
43	20.226	396.514
44	6.114	375.767
45	62.975	406.327
46	26.201	399.386
47	92.992	412.218
48	20.869	382.377
49	50.288	361.245
50	15.445	353.399
51	31.947	385.040
52	258.520	365.830
53	26.339	386.047
54	29.189	386.455
55	27.718	417.667
56	15.583	388.496
57	19.490	347.292
58	69.962	367.761
59	60.815	369.749
60	20.731	333.927
61	70.054	400.215
62	26.201	402.719
63	87.430	388.233
64	13.928	352.677
65	57.735	376.549
66	42.612	348.110
67	28.913	371.339
68	21.559	378.655
69	11.216	365.770
70	70.008	414.439
71	130.731	434.735
72	37.371	406.333
73	7.079	359.682
74	14.847	356.644
75	15.583	404.906
76	57.413	368.277
77	19.444	383.092
78	13.331	343.759
79	19.076	368.272
80	17.743	352.378
81	129.306	386.899
82	21.605	317.126
83	22.938	338.315
84	9.791	350.146
85	14.066	388.003
86	88.349	381.307
87	19.582	355.272
88	10.159	327.059
89	24.960	391.932
90	8.136	332.864
91	9.239	338.254
92	41.233	408.136
93	7.217	362.764
94	10.067	370.205
95	12.641	399.415
96	6.160	366.112
97	5.562	382.397
