 	Area	Mean
1	8.090	369.886
2	368.015	374.958
3	208.830	370.140
4	22.662	391.621
5	12.411	346.237
6	21.513	371.583
7	85.086	369.491
8	26.063	369.714
9	30.936	368.116
10	5.562	312.355
11	8.734	315.205
12	17.789	373.483
13	42.060	376.755
14	21.880	364.065
15	620.421	359.746
16	26.661	349.657
17	5.608	320.746
18	21.789	339.947
19	20.410	320.029
20	63.389	355.822
21	186.214	375.612
22	5.746	315.800
23	29.649	346.110
24	58.838	376.980
25	9.929	294.444
26	29.189	368.526
27	15.859	359.116
28	9.699	281.569
29	63.251	335.773
30	19.582	346.662
31	38.934	359.045
32	27.075	372.453
33	14.985	325.687
34	8.642	329.840
35	17.881	356.370
36	5.470	295.798
37	103.886	335.559
38	37.371	312.929
39	61.504	436.084
40	22.202	320.822
41	101.864	391.138
42	16.318	360.732
43	70.698	301.365
44	23.673	355.850
45	23.489	349.200
46	24.455	329.870
47	32.269	345.694
48	23.122	391.819
49	11.860	329.124
50	16.318	340.668
51	22.202	302.455
52	636.648	380.870
53	36.176	362.489
54	33.234	339.176
55	51.529	320.222
56	19.950	350.753
57	17.146	338.587
58	31.074	340.084
59	23.535	390.186
60	60.815	344.217
61	32.729	357.796
62	44.221	354.928
63	34.062	324.077
64	14.710	315.934
65	60.447	336.966
66	13.468	327.116
67	18.433	344.683
68	21.467	353.850
69	18.065	322.532
70	33.602	321.026
71	30.614	375.919
72	19.950	324.594
73	24.409	335.866
74	23.719	304.322
75	10.527	313.638
76	11.722	300.110
77	22.294	363.394
78	33.234	307.001
79	27.534	300.359
80	132.800	329.452
81	20.961	317.967
82	19.122	342.344
83	28.362	298.559
84	18.847	349.566
85	15.077	338.433
86	19.628	329.632
87	18.893	340.445
88	36.130	331.382
89	14.710	321.612
90	103.013	342.217
91	12.687	311.496
92	21.099	324.943
93	24.868	364.628
94	9.975	338.032
95	18.847	354.756
96	24.868	328.166
97	26.707	342.907
98	56.218	339.696
99	20.455	335.000
100	15.399	358.409
101	16.916	310.761
102	16.410	327.207
103	43.577	370.947
104	9.010	314.714
105	17.330	319.462
106	8.182	302.708
