 	Area	Mean
1	9.239	4114.313
2	886.572	4785.188
3	11.262	3999.167
4	27.075	4743.078
5	15.399	4713.337
6	14.296	4124.315
7	29.925	4848.811
8	32.223	4896.914
9	26.293	4477.224
10	14.204	4307.155
11	8.228	3951.045
12	30.063	4631.439
13	13.468	4286.608
14	120.021	4695.861
15	39.394	4266.792
16	63.251	4634.254
17	13.009	4195.845
18	16.410	4083.476
19	492.035	4786.981
20	53.138	4446.693
21	489.460	4682.169
22	27.213	4270.351
23	8.550	3725.887
24	26.891	4906.586
25	30.063	4462.595
26	9.469	4098.257
27	29.189	4215.734
28	88.349	4984.505
29	13.101	4114.768
30	41.233	4335.978
31	20.364	4039.977
32	26.615	4482.421
33	26.615	4559.924
34	26.799	4868.854
35	10.572	4142.861
36	20.501	4211.430
37	13.468	3985.338
38	202.210	4586.237
39	431.588	4493.862
40	14.158	4186.591
41	31.166	4699.765
42	8.136	3975.282
43	20.226	4628.948
44	6.114	4349.910
45	62.975	4700.816
46	26.201	4793.537
47	92.992	4812.292
48	20.869	4560.610
49	50.288	4381.938
50	15.445	4334.741
51	31.947	4748.190
52	258.520	4438.282
53	26.339	4623.332
54	29.189	4470.200
55	27.718	4919.302
56	15.583	4450.434
57	19.490	4243.318
58	69.962	4377.617
59	60.815	4433.712
60	20.731	4011.816
61	70.054	4682.715
62	26.201	4636.098
63	87.430	4678.384
64	13.928	4077.452
65	57.735	4358.954
66	42.612	4275.006
67	28.913	4389.878
68	21.559	4598.345
69	11.216	4384.365
70	70.008	4734.750
71	130.731	4845.428
72	37.371	4793.509
73	7.079	4124.448
74	14.847	4277.059
75	15.583	4592.914
76	57.413	4207.729
77	19.444	4429.239
78	13.331	3952.176
79	19.076	4489.880
80	17.743	4282.987
81	129.306	4554.276
82	21.605	3992.109
83	22.938	4145.337
84	9.791	4101.770
85	14.066	4384.990
86	88.349	4368.803
87	19.582	4182.514
88	10.159	3984.751
89	24.960	4627.569
90	8.136	3960.887
91	9.239	4046.836
92	41.233	4961.226
93	7.217	4238.656
94	10.067	4524.877
95	12.641	4419.775
96	6.160	4294.918
97	5.562	4467.132
