 	Area	Mean
1	46.795	4299.447
2	7.079	3878.942
3	19.766	5508.526
4	12.871	3913.782
5	14.985	4170.822
6	11.354	3828.154
7	28.454	4382.549
8	7.493	4119.472
9	212.967	4314.184
10	8.136	4299.096
11	89.682	4290.299
12	19.352	4453.031
13	44.910	4288.364
14	20.915	4050.327
15	664.412	4310.672
16	161.621	4281.258
17	73.824	4593.988
18	51.070	4649.128
19	27.672	4532.784
20	30.017	4211.769
21	14.388	4277.933
22	26.063	4254.986
23	14.480	4241.673
24	17.835	4159.668
25	57.965	4452.867
26	5.654	3769.472
27	19.996	3869.545
28	35.717	3746.214
29	17.560	4000.099
30	37.923	4343.458
31	21.283	4218.475
32	46.703	4496.242
33	22.984	4616.034
34	71.847	4342.305
35	90.832	4105.060
36	10.067	4075.635
37	18.663	4187.118
38	17.835	4409.987
39	33.556	4336.967
40	21.329	3948.013
41	6.619	3857.292
42	90.464	4311.543
43	11.492	4082.632
44	21.605	4461.100
45	29.281	3962.907
46	21.926	4165.281
47	27.029	3842.260
48	43.209	3806.319
49	16.594	4195.479
50	10.572	3826.883
51	19.904	4434.522
52	21.191	4293.115
53	21.926	4189.067
54	48.358	4251.279
55	67.526	4262.352
56	146.820	4124.771
57	5.930	3627.318
58	65.687	4385.323
59	27.948	3450.265
60	18.341	4015.687
61	54.241	4386.092
62	20.685	4092.376
63	60.217	4165.463
64	80.627	4643.910
65	28.178	4074.688
66	22.846	4563.020
67	138.270	4265.494
68	22.570	4166.715
69	11.538	4221.458
70	30.752	4228.883
71	28.868	3761.384
72	32.131	4405.087
73	128.065	4638.805
74	36.590	4587.813
75	42.290	4669.292
76	109.172	4326.691
77	38.015	4224.965
78	24.868	4117.769
79	34.705	3834.601
80	22.110	4320.383
81	73.548	4380.928
82	223.309	4435.328
83	26.109	3936.060
84	9.561	3956.303
85	339.193	4330.350
86	17.697	4578.605
87	19.674	4543.862
88	26.431	4344.729
89	11.768	4214.105
90	20.226	4416.225
91	20.455	4210.649
92	110.046	4371.704
93	6.619	3776.000
94	7.309	3956.516
95	13.560	4342.692
96	14.572	4199.697
97	24.730	4284.706
98	11.630	4122.170
99	20.823	4213.137
100	9.010	3621.122
101	12.319	3825.989
102	23.995	4437.573
103	17.881	4523.789
104	14.342	4096.910
105	15.169	4134.733
106	7.125	3801.645
107	5.332	3796.586
108	6.895	3870.720
109	5.608	3898.639
