 	Area	Mean
1	15.03	800.54
2	31.49	660.85
3	9.42	582.34
4	267.81	611.13
5	26.20	614.70
6	12.78	715.82
7	19.31	657.86
8	19.67	586.86
9	5.75	536.17
10	7.35	534.28
11	12.55	598.13
12	31.76	681.65
13	11.26	554.36
14	90.00	610.35
15	27.44	591.85
16	7.35	588.10
17	154.77	581.20
18	13.61	542.60
19	47.30	641.49
20	10.11	562.90
21	14.02	577.19
22	31.76	587.78
23	94.05	601.46
24	15.67	600.43
25	6.57	591.82
26	6.48	588.01
27	13.10	614.45
28	14.80	544.06
29	10.34	669.59
30	24.45	578.31
31	42.47	654.47
32	19.58	546.31
33	19.90	651.94
34	62.93	609.29
35	24.78	570.22
36	420.51	608.25
37	12.87	540.77
38	8.78	519.50
39	18.30	495.36
40	7.49	597.07
41	16.96	562.06
42	212.05	565.39
43	20.96	545.32
44	13.70	531.36
45	19.77	555.01
46	29.01	614.89
47	12.73	567.30
48	22.71	603.01
49	63.76	538.36
50	13.51	588.15
51	6.16	637.70
52	15.86	597.99
53	26.02	569.79
54	16.41	520.53
55	23.58	589.79
56	19.12	575.99
57	23.21	619.19
58	25.65	576.11
59	52.17	575.62
60	22.11	623.98
61	28.59	752.82
62	271.80	551.67
63	812.43	534.87
64	10.99	494.68
65	50.15	553.05
66	57.78	569.83
67	18.89	534.94
68	17.79	596.43
69	79.52	677.23
70	11.31	528.96
71	32.59	545.64
72	27.35	658.19
73	278.10	545.66
74	7.26	493.42
75	9.24	520.08
76	25.88	576.12
77	70.38	521.04
78	13.28	520.27
79	11.40	542.94
80	18.98	554.85
81	41.97	586.96
82	21.65	541.88
83	14.20	577.32
84	46.15	507.86
85	63.11	488.42
86	89.45	538.23
87	21.56	500.48
88	14.16	537.02
89	94.05	540.65
90	18.48	557.28
91	40.27	560.58
92	32.77	574.24
93	15.31	493.33
94	7.81	638.66
95	25.60	557.67
96	29.65	529.71
97	30.20	451.36
98	5.79	462.59
99	23.90	604.18
100	28.04	566.06
101	28.13	453.82
102	22.29	518.98
103	15.31	507.05
104	12.78	486.74
105	15.58	532.95
106	14.43	496.00
107	13.79	584.70
108	14.30	415.17
109	11.77	449.74
110	11.12	540.55
111	10.02	575.69
