 	Area	Mean
1	8.69	162.23
2	6.57	147.81
3	15.77	177.47
4	11.63	158.77
5	20.09	174.71
6	52.91	193.80
7	89.96	183.22
8	18.11	151.44
9	25.19	148.09
10	25.37	167.54
11	7.72	149.18
12	40.04	176.21
13	17.97	178.53
14	23.26	161.98
15	21.97	172.90
16	17.19	154.13
17	15.17	175.65
18	21.56	191.71
19	16.00	170.08
20	123.93	174.32
21	21.51	176.16
22	57.05	181.84
23	26.39	169.50
24	32.91	135.90
25	9.79	150.36
26	27.99	176.76
27	16.87	172.96
28	26.29	204.07
29	22.02	163.53
30	26.29	158.65
31	23.90	183.64
32	17.19	166.38
33	11.63	142.85
34	8.87	143.80
35	22.57	169.82
36	20.50	164.34
37	45.88	170.44
38	28.27	159.33
39	87.94	187.82
40	15.86	168.84
41	89.77	181.52
42	33.88	169.67
43	23.21	161.76
44	24.50	162.18
45	15.31	163.45
46	138.82	169.76
47	48.68	181.08
48	5.29	156.09
49	27.53	170.73
50	5.15	136.41
51	27.03	163.28
52	23.81	186.53
53	11.54	147.51
54	26.39	171.56
55	17.24	165.30
56	167.00	176.85
57	13.19	145.83
58	94.05	173.77
59	10.94	157.57
60	7.77	126.79
61	36.13	173.76
62	20.41	160.00
63	31.67	179.70
64	35.17	159.92
65	42.43	156.89
66	55.99	136.63
67	25.19	193.73
68	19.31	152.10
69	27.72	156.32
70	212.23	157.05
71	49.87	205.18
72	35.81	161.02
73	39.62	161.76
74	96.49	159.48
75	46.56	151.50
76	19.21	164.80
77	97.54	157.45
78	28.13	177.28
79	35.99	145.21
80	20.50	161.94
81	33.46	155.70
82	24.73	162.58
83	166.95	155.85
84	21.56	161.78
85	26.34	163.70
86	812.66	165.63
87	95.29	129.17
88	29.37	163.82
89	42.20	149.53
90	56.77	170.53
91	66.19	157.43
92	26.02	165.07
93	352.98	154.24
94	54.52	149.97
95	22.34	145.99
96	8.14	141.75
97	20.18	122.69
98	9.29	133.99
99	15.17	148.87
100	34.98	136.16
101	25.42	126.84
102	26.71	180.24
103	21.74	134.09
104	5.84	109.20
105	62.93	138.49
106	13.28	116.07
107	62.61	148.59
108	21.56	114.40
109	15.54	119.90
110	26.52	133.27
111	7.35	123.04
112	11.45	140.29
