 	Area	Mean
1	10.94	1874.76
2	12.96	1688.93
3	12.96	1751.58
4	6.67	1722.22
5	12.78	1685.67
6	15.95	1796.61
7	30.34	1734.03
8	72.31	1825.39
9	23.12	1779.65
10	44.36	1815.08
11	27.72	2127.16
12	13.33	1689.61
13	106.69	1880.07
14	14.94	1670.69
15	9.65	1627.85
16	51.99	2034.16
17	17.56	1637.11
18	62.24	1813.55
19	26.02	1792.62
20	15.35	1835.56
21	12.32	1675.57
22	19.21	1750.07
23	14.57	1860.31
24	22.06	1765.25
25	22.34	1979.19
26	22.52	1732.42
27	9.06	1586.60
28	46.61	1805.57
29	18.07	1759.64
30	13.79	1722.32
31	19.77	1696.81
32	27.40	1807.15
33	36.22	1789.26
34	28.13	1883.62
35	10.16	1741.57
36	26.20	1779.02
37	29.33	1686.53
38	10.66	1627.60
39	38.29	1868.93
40	6.30	1614.19
41	40.50	1875.92
42	12.82	1787.91
43	47.71	2164.12
44	63.71	1924.84
45	18.80	1688.88
46	7.12	1729.60
47	9.06	1641.89
48	17.24	1807.37
49	17.28	1832.20
50	23.99	1707.42
51	94.19	1728.27
52	100.12	1795.09
53	11.68	1619.77
54	22.39	1653.40
55	29.24	1807.99
56	43.85	2212.21
57	42.80	2045.21
58	31.67	1985.82
59	8.78	1590.94
60	1650.41	1887.57
61	14.39	1677.57
62	13.97	1962.65
63	164.56	1986.83
64	26.20	1869.01
65	28.09	1818.94
66	23.67	2226.49
67	365.21	1853.06
68	5.98	1627.11
69	12.46	1753.16
70	8.78	1647.57
71	12.87	1662.32
72	22.98	1799.12
73	17.79	1836.73
74	24.59	1821.59
75	18.39	1743.43
76	21.47	1738.36
77	29.10	1914.41
78	27.67	1773.87
79	27.35	1829.72
80	398.03	1834.87
81	55.44	1836.36
82	21.88	1948.38
83	24.59	1800.97
84	19.35	1707.28
85	61.46	1858.89
86	41.65	1772.63
87	19.90	1785.04
88	36.36	1907.64
89	27.76	1777.88
90	15.22	1804.44
91	13.56	1639.61
92	17.84	2479.05
