 	Area	Mean	Min	Max	IntDen	RawIntDen
1	23.115	682.914	468	1163	15785.589	941739.000
2	7.543	570.764	479	692	4305.263	256844.000
3	75.078	615.751	407	893	46229.209	2757949.000
4	8.834	558.552	474	652	4934.062	294357.000
5	40.799	624.864	461	970	25493.886	1520918.000
6	28.026	652.621	451	1055	18290.595	1091183.000
7	60.679	645.914	463	1116	39193.423	2338207.000
8	10.627	681.620	482	956	7243.721	432147.000
9	12.287	658.083	480	874	8085.652	482375.000
10	8.113	678.504	476	957	5504.630	328396.000
11	41.386	655.193	454	1004	27115.676	1617671.000
12	7.493	522.823	412	644	3917.353	233702.000
13	8.867	647.824	480	845	5744.379	342699.000
14	9.018	656.738	480	867	5922.494	353325.000
15	12.203	615.688	462	806	7513.157	448221.000
16	20.718	633.309	468	850	13120.924	782770.000
17	19.008	637.984	476	896	12126.994	723474.000
18	10.493	661.230	469	905	6938.365	413930.000
19	9.404	636.353	477	828	5983.994	356994.000
20	11.164	578.932	474	722	6462.973	385569.000
21	7.476	610.094	480	778	4561.020	272102.000
22	62.372	654.596	469	1149	40828.505	2435753.000
23	7.375	591.264	482	767	4360.779	260156.000
24	36.324	623.953	461	922	22664.247	1352107.000
25	11.113	657.332	479	954	7305.138	435811.000
26	16.142	632.768	474	874	10214.129	609356.000
27	13.410	599.485	478	776	8038.935	479588.000
28	10.359	624.264	473	798	6466.761	385795.000
29	11.499	603.602	474	765	6940.728	414071.000
30	26.467	607.374	471	872	16075.642	959043.000
31	9.923	561.610	479	698	5572.969	332473.000
32	7.677	642.993	480	867	4936.308	294491.000
33	11.080	613.160	481	787	6793.691	405299.000
34	9.504	585.039	474	717	5560.297	331717.000
35	9.856	605.592	467	838	5968.808	356088.000
