 	Area	Mean
1	6.11	213.40
2	7.77	211.36
3	19.63	220.14
4	18.11	221.40
5	6.34	196.01
6	11.72	180.10
7	314.88	257.21
8	43.07	207.05
9	14.43	213.49
10	74.10	250.94
11	37.42	223.08
12	9.75	210.07
13	554.27	253.49
14	18.94	213.60
15	14.62	193.65
16	24.41	204.49
17	24.09	197.94
18	20.59	185.10
19	27.76	244.09
20	26.06	201.71
21	10.89	179.94
22	66.74	236.01
23	20.00	265.28
24	133.40	265.21
25	14.25	270.81
26	13.47	189.12
27	10.02	180.91
28	27.72	223.50
29	21.10	202.01
30	18.52	218.42
31	15.35	210.13
32	57.78	190.22
33	939.25	243.77
34	18.39	212.31
35	83.25	212.72
36	18.62	231.40
37	16.27	196.75
38	17.93	249.87
39	32.77	222.89
40	26.06	232.74
41	21.88	214.89
42	24.50	243.39
43	36.08	261.71
44	24.22	238.39
45	13.65	206.30
46	40.77	236.71
47	34.80	205.59
48	39.58	242.07
49	13.28	199.31
50	20.18	222.97
51	7.91	209.50
52	18.52	199.55
53	70.93	234.15
54	5.33	214.79
55	30.98	225.87
56	40.36	200.39
57	23.95	218.74
58	25.28	209.74
59	21.88	222.38
60	24.68	230.21
61	9.70	179.45
62	10.25	181.45
63	21.97	217.91
64	23.35	229.39
65	56.22	212.28
66	97.86	204.56
67	25.37	187.05
68	28.55	189.69
69	265.46	214.65
70	20.96	230.87
71	16.55	341.11
72	27.95	185.72
73	68.91	204.48
74	35.44	202.23
75	93.27	211.48
76	21.74	176.34
77	32.50	197.78
78	35.35	177.91
79	70.93	190.06
80	32.96	202.15
81	94.88	189.68
82	14.30	170.98
83	31.44	280.81
84	239.40	199.67
85	17.19	177.17
86	164.56	178.51
87	19.17	208.58
88	29.47	196.46
89	33.97	164.37
90	75.75	205.58
91	7.45	160.93
92	27.76	192.46
93	116.39	201.59
94	31.58	199.35
95	34.89	223.88
96	27.90	159.53
97	57.83	212.23
98	115.29	196.12
99	29.83	217.32
100	26.34	328.54
101	26.02	186.75
102	24.22	159.77
