 	Area	Mean	Min	Max	IntDen	RawIntDen
1	9.689	516.972	380	715	5008.704	298810.000
2	8.767	445.853	372	602	3908.620	233181.000
3	16.092	691.776	380	1128	11131.841	664105.000
4	33.860	518.952	370	845	17571.498	1048283.000
5	13.711	502.183	380	732	6885.665	410786.000
6	10.560	504.586	380	758	5328.509	317889.000
7	14.097	489.578	371	697	6901.572	411735.000
8	8.264	513.343	380	766	4242.136	253078.000
9	7.861	481.755	364	666	3787.295	225943.000
10	7.375	474.920	380	622	3502.707	208965.000
11	58.349	486.995	337	755	28415.700	1695228.000
12	8.666	509.892	365	734	4418.743	263614.000
13	120.805	523.135	331	902	63197.319	3770235.000
14	15.354	553.775	380	832	8502.745	507258.000
15	10.711	414.781	303	598	4442.729	265045.000
16	28.010	552.042	354	969	15462.481	922463.000
17	8.331	520.274	376	730	4334.295	258576.000
18	6.990	454.369	375	552	3175.962	189472.000
19	12.069	484.454	380	625	5846.762	348807.000
20	10.828	483.420	335	693	5234.641	312289.000
21	15.103	525.936	361	844	7943.056	473868.000
22	14.835	465.532	309	701	6905.947	411996.000
23	8.012	444.851	380	568	3564.291	212639.000
24	5.917	481.371	380	678	2848.295	169924.000
25	7.660	551.101	380	790	4221.603	251853.000
26	26.032	528.233	371	826	13750.779	820346.000
27	8.901	523.427	376	744	4658.877	277940.000
28	5.230	469.500	379	625	2455.390	146484.000
29	6.420	497.525	381	611	3194.065	190552.000
30	5.615	439.979	380	514	2470.626	147393.000
31	19.293	475.441	326	770	9172.812	547233.000
32	13.376	513.351	370	820	6866.690	409654.000
33	6.671	498.111	373	680	3323.067	198248.000
34	10.258	453.132	367	607	4648.435	277317.000
35	76.285	663.319	365	1328	50601.018	3018763.000
36	5.766	507.738	381	686	2927.714	174662.000
37	8.649	449.017	366	608	3883.677	231693.000
38	9.119	508.873	347	727	4640.221	276827.000
39	26.853	540.682	368	926	14518.939	866173.000
40	10.325	484.401	367	704	5001.681	298391.000
41	9.387	484.839	340	713	4551.097	271510.000
42	60.662	520.629	356	895	31582.526	1884155.000
43	8.247	426.620	362	535	3518.329	209897.000
44	8.130	493.008	381	658	4007.986	239109.000
45	11.750	522.699	372	837	6141.860	366412.000
46	6.051	441.407	374	530	2671.018	159348.000
47	8.046	441.446	380	576	3551.803	211894.000
48	47.856	514.249	365	811	24609.899	1468181.000
49	12.806	518.514	380	768	6640.250	396145.000
50	41.118	496.204	343	787	20402.712	1217188.000
51	8.917	462.530	362	638	4124.600	246066.000
52	6.906	497.417	380	638	3435.172	204936.000
53	14.097	471.309	358	669	6644.038	396371.000
54	8.130	445.414	380	553	3621.064	216026.000
