 	Area	Mean	IntDen	RawIntDen
1	5.900	167.753	989.789	59049.000
2	5.632	171.458	965.669	57610.000
3	10.141	175.088	1775.583	105928.000
4	7.610	173.275	1318.630	78667.000
5	18.304	184.310	3373.672	201267.000
6	16.393	170.027	2787.314	166286.000
7	9.320	171.984	1602.849	95623.000
8	19.109	191.079	3651.303	217830.000
9	15.773	159.812	2520.745	150383.000
10	5.867	154.497	906.398	54074.000
11	10.610	168.637	1789.311	106747.000
12	59.774	175.951	10517.256	627440.000
13	48.309	185.697	8970.778	535180.000
14	5.062	148.960	754.063	44986.000
15	13.678	169.695	2321.074	138471.000
16	7.023	164.284	1153.824	68835.000
17	10.158	174.399	1771.527	105686.000
18	5.900	180.307	1063.861	63468.000
19	5.280	161.984	855.290	51025.000
20	7.543	150.198	1132.938	67589.000
21	10.527	152.669	1607.090	95876.000
22	12.823	177.088	2270.805	135472.000
23	7.392	171.086	1264.689	75449.000
24	6.487	175.935	1141.286	68087.000
25	8.079	174.475	1409.648	84097.000
26	5.414	158.724	859.363	51268.000
27	6.889	167.066	1150.958	68664.000
28	6.805	169.374	1152.667	68766.000
29	8.733	159.948	1396.842	83333.000
30	6.353	171.142	1087.245	64863.000
31	8.096	171.528	1388.712	82848.000
32	7.644	170.333	1301.951	77672.000
33	6.168	163.639	1009.401	60219.000
34	10.527	163.223	1718.189	102504.000
35	9.420	170.625	1607.341	95891.000
36	18.924	174.508	3302.483	197020.000
37	10.325	175.700	1814.186	108231.000
38	6.923	172.579	1194.724	71275.000
39	6.051	178.618	1080.841	64481.000
40	6.219	155.992	970.077	57873.000
41	5.850	168.562	986.085	58828.000
42	6.839	173.542	1186.845	70805.000
43	8.331	177.414	1478.004	88175.000
44	5.682	180.136	1023.599	61066.000
45	7.325	181.545	1329.827	79335.000
46	5.045	169.176	853.563	50922.000
47	7.007	160.038	1121.322	66896.000
48	5.012	176.870	886.451	52884.000
49	7.074	170.441	1205.636	71926.000
