 	Area	Mean
1	33.280	1722.725
2	23.581	1839.006
3	40.911	1941.074
4	669.515	1858.505
5	23.995	1887.870
6	20.685	1954.820
7	12.549	1691.476
8	11.400	1641.339
9	33.464	2019.669
10	241.926	1827.247
11	319.243	1793.934
12	7.677	1662.204
13	30.338	1688.733
14	41.692	2019.268
15	9.745	1573.325
16	23.168	1667.403
17	23.489	1789.217
18	8.136	1636.034
19	20.639	1660.245
20	9.423	1566.434
21	32.407	1704.448
22	18.479	1795.560
23	78.328	1683.330
24	8.412	1755.186
25	27.626	1834.170
26	30.522	1658.589
27	9.975	1580.585
28	73.640	1789.902
29	13.514	1744.310
30	17.284	1874.386
31	33.326	1783.476
32	15.813	1716.561
33	29.787	1843.113
34	51.392	1715.445
35	33.234	1847.700
36	12.917	1665.000
37	169.711	1795.931
38	34.384	1988.425
39	19.306	1543.188
40	99.565	2183.309
41	23.811	1905.687
42	18.065	1835.115
43	35.487	1774.374
44	51.437	1695.161
45	70.698	1685.064
46	15.813	1652.860
47	27.994	2376.305
48	15.997	1931.940
49	16.686	1769.196
50	21.880	1864.292
51	21.191	1703.384
52	21.007	1704.624
53	26.018	1732.606
54	18.249	1585.607
55	30.660	1973.322
56	18.847	1745.488
57	18.755	1706.059
58	21.926	1700.591
59	28.178	1681.843
60	6.114	1708.376
61	15.031	1707.829
62	17.054	1758.895
63	168.700	1804.955
64	17.881	1745.746
65	98.830	1725.867
66	38.475	2002.246
67	31.396	1613.949
68	19.628	1765.546
69	61.918	1802.039
70	15.399	1683.872
71	36.176	1864.813
72	16.272	1719.630
73	71.020	1739.641
74	18.295	2082.204
75	81.822	1983.103
76	27.994	1993.583
77	23.214	1778.966
78	20.134	1914.368
79	16.226	1774.632
80	20.364	1698.007
81	20.915	1658.233
82	6.757	1595.388
83	21.099	2040.501
84	11.906	1597.815
85	12.411	1733.744
86	31.993	1772.789
87	11.722	1760.741
88	30.247	1763.603
89	20.547	1587.242
90	10.572	1760.596
91	22.938	1552.116
92	104.943	1940.108
93	157.898	1760.954
94	11.814	1529.307
95	16.594	1844.163
96	13.790	1760.290
97	17.927	1884.928
98	10.756	1796.547
99	27.810	1482.519
100	7.125	1481.626
101	9.239	1685.557
102	14.296	1587.463
103	24.501	1915.567
104	22.570	1784.544
105	7.998	1535.638
106	44.496	1797.054
107	7.493	1769.656
108	18.939	1851.825
109	21.880	1651.597
110	7.723	1593.738
111	17.789	1798.530
112	8.688	1581.042
113	30.109	1826.711
114	22.478	1663.757
115	19.398	1535.220
116	9.469	1663.583
117	16.824	2056.148
118	12.641	1646.076
