 	Area	Mean
1	114.27	12060.44
2	24.32	11672.73
3	5.70	11177.14
4	182.35	10711.12
5	22.80	11402.86
6	88.40	11120.34
7	10.71	10783.03
8	20.00	11192.37
9	8.83	10428.30
10	13.05	10289.62
11	16.78	10600.76
12	27.63	10872.63
13	10.62	11653.84
14	21.79	11347.51
15	2632.83	9865.53
16	8.04	10902.77
17	37.74	10837.01
18	17.88	10512.06
19	53.32	11288.47
20	10.39	11253.46
21	10.02	10777.69
22	29.01	10450.18
23	23.21	10097.63
24	40.82	10089.68
25	21.88	11829.15
26	11.12	8908.47
27	8.69	10651.59
28	13.51	10027.49
29	27.99	9554.99
30	12.92	10850.87
31	16.50	10875.05
32	13.19	10349.68
33	28.68	9945.88
34	61.09	10346.74
35	14.57	9889.31
36	9.15	9435.03
37	34.38	10928.23
38	7.81	9947.15
39	13.10	9735.62
40	26.52	9226.63
41	9.97	9419.92
42	20.27	10931.25
43	13.61	9316.00
44	29.65	11199.54
45	27.35	11450.07
46	29.51	10341.07
47	10.48	9689.67
48	81.82	10458.19
49	95.15	10287.55
50	6.39	9256.52
51	375.55	9674.98
52	61.14	10742.12
53	15.54	9594.66
54	19.58	9266.92
55	11.12	9842.00
56	29.56	8643.17
57	22.02	7617.42
58	10.07	9373.00
59	23.63	10323.61
60	40.54	10204.68
61	8.32	10076.20
62	13.05	9609.27
63	59.57	9702.85
64	53.60	10306.70
65	12.64	10043.91
66	18.16	9998.03
67	21.05	10609.64
68	24.09	8880.44
69	56.49	9193.55
70	8.50	9427.55
71	7.17	7343.23
72	14.48	9275.65
73	15.12	9265.18
74	22.75	8773.00
75	14.34	8879.21
76	26.48	8834.37
77	9.24	8457.59
78	22.16	8419.09
79	20.32	8524.66
80	22.29	8394.52
81	13.70	7626.46
82	10.25	8599.92
