 	Area	Mean	IntDen	RawIntDen
1	8.348	1215.900	10149.796	605518.000
2	9.538	1204.879	11491.741	685576.000
3	6.537	1232.315	8055.949	480603.000
4	1239.780	1225.432	1519266.852	90636646.000
5	10.879	1192.248	12970.047	773769.000
6	5.347	1195.176	6390.762	381261.000
7	5.196	1167.035	6064.235	361781.000
8	69.898	1185.769	82883.180	4944657.000
9	5.330	1149.289	6126.137	365474.000
10	9.085	1185.220	10767.834	642389.000
11	5.364	1199.044	6431.544	383694.000
12	8.197	1194.479	9790.783	584100.000
13	5.263	1157.111	6090.249	363333.000
14	7.007	1164.933	8162.204	486942.000
15	14.415	1173.603	16918.041	1009299.000
16	6.118	1158.485	7087.833	422847.000
17	10.091	1163.503	11740.710	700429.000
18	17.114	1217.631	20838.746	1243201.000
19	7.929	1173.985	9307.949	555295.000
20	9.404	1242.984	11688.496	697314.000
21	11.348	1176.885	13355.276	796751.000
22	5.464	1219.672	6664.857	397613.000
23	41.436	1196.093	49561.428	2956743.000
24	5.682	1151.882	6545.426	390488.000
25	6.118	1188.225	7269.787	433702.000
26	7.459	1206.562	8999.944	536920.000
