 	Area	Mean
1	12.09	12067.49
2	1371.57	12219.12
3	9.70	13370.55
4	12.32	11804.47
5	10.20	11478.65
6	60.91	12880.72
7	12.37	11994.79
8	23.03	12373.21
9	164.01	12840.96
10	25.24	12841.98
11	10.02	10755.45
12	15.45	12445.53
13	12.37	12463.92
14	22.16	12206.30
15	7.22	10951.29
16	7.12	10887.68
17	19.81	12435.45
18	6.39	10650.64
19	285.32	12358.25
20	23.86	12008.04
21	15.72	10382.56
22	181.20	11270.70
23	8.14	11439.21
24	25.14	11822.48
25	58.70	11564.10
26	31.81	12836.23
27	25.93	11374.32
28	14.71	11997.72
29	184.60	11535.64
30	21.33	11867.83
31	35.30	11455.88
32	25.37	11452.67
33	9.33	10438.00
34	31.40	13742.58
35	313.77	10869.31
36	614.17	10984.79
37	5.24	11719.34
38	62.29	11635.47
39	84.35	10611.48
40	29.05	11320.26
41	33.65	10796.58
42	10.57	11700.85
43	24.41	11289.76
44	12.78	10546.81
45	8.78	10643.08
46	11.91	10184.86
47	13.97	10698.78
48	767.47	10795.91
49	11.12	10454.55
50	9.93	10427.46
51	269.41	10725.69
52	19.77	10402.76
53	6.21	10160.47
54	25.10	10913.93
55	23.40	10323.20
56	65.92	11411.48
57	46.84	10246.22
58	50.98	9942.44
59	18.30	10071.04
60	27.07	10251.81
61	114.09	10771.17
62	16.50	10915.60
63	12.23	8998.56
64	20.92	9892.27
65	5.88	9119.02
66	23.21	10082.23
67	12.55	9971.69
68	18.43	9163.92
69	25.42	10166.61
70	11.40	9764.68
71	11.26	10691.00
