 	Area	Mean	IntDen	RawIntDen
1	5.599	331.707	1857.081	110790.000
2	7.224	338.443	2445.081	145869.000
3	919.170	321.756	295748.288	17643795.000
4	12.823	338.692	4343.061	259099.000
5	9.940	318.616	3167.028	188939.000
6	8.515	338.281	2880.529	171847.000
7	8.750	344.364	3013.134	179758.000
8	10.895	340.897	3714.212	221583.000
9	6.219	323.693	2012.969	120090.000
10	109.574	344.071	37701.389	2249195.000
11	7.107	312.592	2221.641	132539.000
12	9.957	332.667	3312.272	197604.000
13	79.637	327.980	26119.400	1558235.000
14	7.275	309.613	2252.366	134372.000
15	6.554	333.535	2185.988	130412.000
16	10.460	319.668	3343.600	199473.000
17	8.230	332.149	2733.658	163085.000
18	8.264	331.519	2739.592	163439.000
19	5.850	335.977	1965.465	117256.000
20	8.767	317.925	2787.130	166275.000
21	7.141	317.099	2264.301	135084.000
22	14.600	319.594	4666.018	278366.000
23	88.622	322.683	28596.681	1706025.000
24	7.459	332.596	2480.885	148005.000
25	6.420	326.491	2096.042	125046.000
26	8.331	309.412	2577.653	153778.000
27	7.509	322.775	2423.860	144603.000
28	6.805	332.064	2259.842	134818.000
29	31.412	332.110	10432.339	622374.000
30	7.895	332.155	2622.358	156445.000
31	32.468	328.281	10658.729	635880.000
32	8.582	338.826	2907.884	173479.000
33	12.655	321.560	4069.486	242778.000
34	6.772	319.193	2161.549	128954.000
35	5.900	311.659	1838.877	109704.000
36	8.381	346.758	2906.208	173379.000
37	6.319	320.615	2026.077	120872.000
38	6.889	321.830	2217.166	132272.000
39	5.548	314.181	1743.165	103994.000
