 	Area	Mean
1	5.562	6995.000
2	281.182	7824.855
3	5.148	8353.598
4	55.345	8332.809
5	9.975	7603.922
6	12.595	7524.905
7	16.548	7996.183
8	7.355	7542.838
9	20.731	8558.894
10	20.318	7924.869
11	87.476	8632.355
12	22.754	7759.156
13	22.064	8177.998
14	37.325	7750.451
15	57.781	8275.870
16	111.333	7960.010
17	14.434	7457.739
18	13.377	7293.735
19	14.066	8078.072
20	30.476	9139.507
21	142.453	8736.570
22	13.285	7618.467
23	16.824	7516.653
24	9.056	7732.736
25	27.856	8190.474
26	14.801	8587.382
27	107.288	8492.603
28	10.343	8050.249
29	9.561	7049.495
30	574.684	7824.502
31	29.189	7274.019
32	48.036	8217.441
33	18.663	8509.392
34	160.886	8621.515
35	8.872	7580.736
36	19.030	7922.229
37	72.950	7738.801
38	20.639	9213.929
39	22.846	7589.702
40	116.711	7810.087
41	8.228	6981.531
42	23.259	8258.911
43	29.695	8990.630
44	6.619	6613.271
45	9.561	7839.832
46	11.860	7283.775
47	25.374	7615.926
48	221.884	8373.391
49	6.022	7298.756
50	17.100	7085.562
51	23.673	8019.252
52	23.305	7440.846
53	68.537	7813.165
54	6.206	6847.119
55	29.511	7371.022
56	26.201	8514.818
57	156.703	7536.152
58	18.571	7711.245
59	13.147	7146.808
60	24.914	8101.024
61	57.321	7883.513
62	16.318	8516.851
63	29.373	7910.692
64	20.685	7953.013
65	8.918	7322.876
66	357.718	8009.068
67	9.883	7580.567
68	26.799	8435.422
69	66.883	8221.551
70	71.249	8347.645
71	15.767	7128.603
72	19.444	7770.844
73	27.213	7365.959
74	14.296	6782.666
75	63.251	7825.836
76	97.956	7603.062
77	175.274	7757.555
78	92.256	8160.146
79	12.871	7855.079
80	84.856	7788.268
81	8.918	7562.918
82	204.279	7950.207
83	6.665	6892.538
84	50.932	8010.214
85	16.318	7349.217
86	20.501	7595.816
87	16.870	7153.632
88	25.788	7105.059
89	49.829	7102.507
90	15.261	7454.867
91	17.330	7531.737
92	9.653	7489.124
93	11.906	7272.012
94	8.688	7355.370
95	9.239	7175.682
96	7.079	7344.208
97	21.605	8001.019
98	10.802	6861.609
99	15.261	8390.617
100	9.745	7461.321
101	9.285	7281.025
102	5.930	7606.450
