 	Area	Mean
1	133.443	902.447
2	26.707	920.910
3	10.205	908.806
4	1198.139	915.616
5	25.926	811.752
6	43.163	836.356
7	10.021	854.087
8	12.227	816.786
9	232.319	852.774
10	23.857	839.765
11	31.947	807.485
12	6.343	806.536
13	19.858	796.882
14	19.996	836.124
15	45.278	859.523
16	19.260	734.630
17	30.936	809.254
18	7.401	717.075
19	8.826	762.698
20	18.755	778.159
21	28.868	817.166
22	16.548	849.078
23	51.254	856.558
24	34.751	832.192
25	19.306	872.043
26	42.336	793.060
27	7.952	843.960
28	22.248	822.426
29	15.123	793.660
30	43.669	889.300
31	18.755	923.081
32	12.319	820.795
33	33.878	811.122
34	25.926	775.323
35	12.273	790.891
36	21.099	851.253
37	15.813	759.218
38	67.802	799.951
39	18.893	832.983
40	21.053	768.439
41	25.972	870.968
42	43.071	841.941
43	37.647	943.858
44	14.480	822.848
45	27.259	801.750
46	119.285	806.430
47	10.297	765.353
48	19.398	844.464
49	18.433	842.534
50	28.822	758.024
51	592.197	862.208
52	5.102	844.180
53	16.824	756.913
54	71.709	867.438
55	15.215	786.363
56	26.799	739.569
57	29.143	954.039
58	63.343	802.781
59	8.964	752.538
60	7.814	853.500
61	16.272	831.206
62	37.188	789.396
63	11.492	745.188
64	21.007	809.908
65	55.804	791.105
66	29.925	864.235
67	100.163	854.788
68	22.570	841.939
69	97.865	824.393
70	175.411	800.287
71	27.672	815.447
72	14.112	756.899
73	25.144	897.878
74	26.707	753.170
75	14.756	751.944
76	68.859	786.053
77	76.903	761.944
78	6.298	731.263
79	14.801	843.394
80	15.491	845.033
81	10.940	743.181
82	61.872	842.473
83	19.628	795.400
84	20.455	794.629
85	14.526	772.782
86	27.443	776.121
87	20.869	780.264
88	18.111	807.317
89	21.972	753.818
90	37.555	769.905
91	17.054	887.507
92	14.893	784.272
93	24.868	893.549
94	18.985	758.189
95	73.410	785.758
96	15.997	868.445
97	16.135	760.755
98	7.768	737.130
99	23.995	721.977
100	11.814	760.377
101	20.961	864.140
102	9.010	768.582
103	31.304	811.584
104	9.285	783.163
105	9.056	709.071
106	11.446	783.530
107	20.180	815.563
108	13.468	797.662
109	10.940	805.080
110	5.286	760.583
111	6.895	759.013
112	7.033	780.255
113	7.952	773.058
