 	Area	Mean	Min	Max	IntDen	RawIntDen
1	140.081	733.038	416	1275	102685.069	6126001.000
2	11.281	710.374	532	1185	8013.692	478082.000
3	15.187	707.240	490	1096	10740.511	640759.000
4	11.700	756.181	532	1138	8847.308	527814.000
5	7.979	751.479	532	1130	5995.895	357704.000
6	165.828	781.318	514	1415	129564.449	7729575.000
7	6.202	622.905	529	750	3863.261	230475.000
8	13.594	754.497	526	1182	10256.721	611897.000
9	32.720	754.438	523	1253	24685.027	1472663.000
10	7.845	617.932	532	789	4847.485	289192.000
11	175.265	717.707	404	1300	125789.089	7504344.000
12	11.415	714.991	532	908	8161.651	486909.000
13	205.772	769.219	458	1739	158284.063	9442934.000
14	7.644	710.408	532	979	5430.038	323946.000
15	16.192	699.372	531	969	11324.405	675593.000
16	24.389	691.356	532	965	16861.452	1005923.000
17	28.797	723.005	531	1269	20820.660	1242122.000
18	50.504	749.322	503	1365	37844.051	2257706.000
19	39.542	740.712	509	1210	29289.193	1747339.000
20	54.829	711.995	505	1231	39038.004	2328935.000
21	18.522	715.149	531	1081	13246.137	790240.000
22	14.868	725.629	532	1041	10788.686	643633.000
23	11.398	756.719	532	1081	8625.293	514569.000
24	6.755	663.432	532	880	4481.584	267363.000
25	9.504	728.056	532	954	6919.558	412808.000
26	29.133	607.722	452	785	17704.539	1056220.000
27	9.152	646.397	532	808	5915.923	352933.000
28	10.225	637.946	532	807	6522.948	389147.000
29	6.336	717.193	533	921	4544.207	271099.000
30	10.678	589.929	404	862	6298.972	375785.000
