 	Area	Mean	IntDen	RawIntDen
1	5.766	1263.875	7287.739	434773.000
2	7.962	1311.792	10444.525	623101.000
3	10.443	1222.316	12764.443	761503.000
4	6.487	1259.765	8172.044	487529.000
5	6.353	1243.375	7898.988	471239.000
6	5.230	1191.654	6232.108	371796.000
7	25.059	1218.817	30542.869	1822131.000
8	7.878	1300.030	10241.920	611014.000
9	48.795	1232.227	60126.121	3587013.000
10	6.135	1193.801	7323.912	436931.000
11	75.078	1295.374	97253.808	5801982.000
12	7.878	1297.428	10221.420	609791.000
13	7.074	1167.685	8259.777	492763.000
14	8.917	1295.382	11551.532	689143.000
15	11.985	1284.290	15392.147	918267.000
16	6.303	1258.463	7931.557	473182.000
17	95.310	1250.287	119164.444	7109130.000
18	326.510	1257.215	410493.638	24489290.000
19	6.655	1211.171	8059.838	480835.000
20	21.456	1254.998	26926.699	1606397.000
21	5.079	1200.175	6095.613	363653.000
22	7.409	1259.796	9333.679	556830.000
23	6.621	1237.646	8194.522	488870.000
24	8.901	1264.264	11252.847	671324.000
25	7.996	1295.547	10358.619	617976.000
26	6.856	1307.853	8966.286	534912.000
27	6.135	1209.697	7421.434	442749.000
28	7.040	1265.005	8905.774	531302.000
29	6.370	1231.103	7841.662	467819.000
30	123.688	1234.027	152634.340	9105882.000
31	8.867	1209.076	10721.101	639601.000
32	5.247	1229.642	6451.390	384878.000
33	10.610	1194.815	12677.531	756318.000
34	13.209	1223.348	16158.698	963998.000
35	9.303	1250.142	11630.080	693829.000
36	6.018	1254.028	7546.262	450196.000
37	15.103	1242.866	18770.647	1119822.000
38	6.118	1232.003	7537.629	449681.000
39	39.911	1239.580	49472.538	2951440.000
40	5.314	1250.587	6645.128	396436.000
41	62.473	1220.123	76224.291	4547400.000
42	6.001	1261.983	7572.981	451790.000
43	5.112	1235.774	6317.846	376911.000
44	6.453	1234.956	7969.708	475458.000
45	8.783	1223.508	10746.529	641118.000
