 	Area	Mean	IntDen	RawIntDen
1	7.124	1594.539	11359.370	677679
2	6.286	1567.413	9852.468	587780
3	76.251	1608.243	122630.341	7315899
4	10.007	1624.744	16258.835	969972
5	7.560	1578.778	11935.151	712029
6	7.275	1607.751	11696.039	697764
7	8.046	1617.440	13013.663	776371
8	11.164	1593.246	17786.372	1061102
9	7.593	1530.035	11617.960	693106
10	5.716	1538.683	8794.960	524691
11	61.852	1617.867	100068.947	5969928
12	10.510	1567.557	16474.833	982858
13	21.673	1654.006	35848.079	2138630
14	7.610	1595.634	12142.818	724418
15	8.163	1631.501	13318.231	794541
16	188.776	1603.300	302663.873	18056366
17	11.650	1645.535	19170.005	1143647
18	5.314	1567.297	8327.999	496833
19	5.850	1597.943	9347.960	557682
20	9.135	1667.235	15230.828	908643
21	5.599	1515.967	8487.240	506333
22	6.185	1538.561	9516.370	567729
23	12.555	1658.678	20824.482	1242350
24	29.233	1651.655	48283.212	2880487
25	17.449	1659.562	28958.392	1727604
26	22.461	1687.351	37900.104	2261050
27	6.705	1576.585	10570.794	630634
28	25.411	1662.012	42234.131	2519610
29	19.813	1615.474	32007.196	1909490
30	685.422	1597.605	1095033.532	65327672
31	25.646	1589.641	40768.128	2432151
32	8.314	1528.379	12706.999	758076
33	21.523	1608.905	34627.860	2065834
34	8.716	1590.596	13864.158	827110
35	10.275	1570.532	16137.544	962736
36	6.571	1569.653	10313.830	615304
37	10.996	1596.206	17551.852	1047111
38	7.392	1621.900	11989.276	715258
39	5.364	1590.084	8529.045	508827
40	6.051	1572.402	9514.828	567637
41	5.314	1569.798	8341.292	497626
42	6.403	1575.542	10088.429	601857
