 	Area	Mean
1	40.86	12471.26
2	8.50	11861.96
3	16.23	12099.51
4	30.15	10449.73
5	23.12	12637.00
6	7.91	11821.26
7	11.35	11752.94
8	5.52	10707.87
9	16.69	11941.13
10	10.71	11391.93
11	10.34	11230.76
12	12.60	11440.80
13	7.95	11159.95
14	15.03	11092.91
15	21.79	11251.77
16	93.82	12228.56
17	21.88	11154.19
18	9.15	11219.46
19	5.47	10902.03
20	24.36	12209.01
21	5.88	10957.24
22	28.87	11586.32
23	48.63	11850.88
24	10.62	11668.69
25	15.67	11492.82
26	11.49	10342.71
27	24.64	11609.96
28	149.12	11648.01
29	40.73	11496.93
30	39.03	11406.55
31	18.34	12278.56
32	5.84	10178.22
33	21.10	10922.34
34	22.11	12259.99
35	15.12	10177.91
36	128.94	11239.73
37	23.03	10503.21
38	19.81	11332.17
39	8.96	10469.31
40	21.10	10815.88
41	16.00	11252.35
42	2736.71	10834.18
43	25.14	11894.12
44	10.53	11349.86
45	22.43	10731.22
46	34.11	11527.91
47	7.31	10295.18
48	52.72	11650.33
49	6.85	9780.66
50	28.13	11010.96
51	6.48	10086.98
52	427.96	11578.61
53	74.05	11350.02
54	29.01	10595.51
55	11.35	11358.51
56	28.36	10374.19
57	21.28	11649.43
58	10.71	10918.18
59	15.95	9991.35
60	17.74	11210.28
61	824.38	10400.49
62	15.17	11239.82
63	14.80	10647.84
64	11.17	10652.66
65	24.45	10522.52
66	17.05	10852.08
67	8.50	9317.42
68	35.12	9661.30
69	27.72	9505.16
